run_id,facility_id,n_residents,n_staff,total_FTE,index_case_type,I_tot_staff,I_tot_res,index_case_id,index_case_beta_max,t_index_case_recovery
1,10000003,88,121,73.8,worker,2,0,152,0.10179268144738815,13.4
2,10000003,88,121,73.8,worker,1,0,151,8.52967972331322e-9,13.100000000000001
3,10000003,88,121,73.8,worker,1,2,169,0.03035218402440402,13.200000000000001
4,10000003,88,121,73.8,resident,0,1,10,0.001281006467540699,10.9
5,10000003,88,121,73.8,worker,1,0,111,0.003313710679629043,10.200000000000001
6,10000003,88,121,73.8,worker,1,0,157,4.301475281426342e-6,9.1
7,10000003,88,121,73.8,worker,1,0,122,0.0038402114578625726,15.5
8,10000003,88,121,73.8,resident,0,1,59,1.7340425211585913e-9,12.5
9,10000003,88,121,73.8,resident,5,18,78,0.7712511014965461,14.5
10,10000003,88,121,73.8,resident,0,1,25,0.00020521397547221037,12.3
11,10000003,88,121,73.8,worker,1,0,124,0.0024279272788905767,14.4
12,10000003,88,121,73.8,worker,1,0,127,0.0002643363070460438,10.700000000000001
13,10000003,88,121,73.8,worker,1,0,140,2.817695201143033e-18,14.600000000000001
14,10000003,88,121,73.8,resident,0,2,15,0.02255872613600326,12.200000000000001
15,10000003,88,121,73.8,worker,14,7,157,0.8550486358564542,11.9
16,10000003,88,121,73.8,worker,1,0,165,0.027888138296599523,14.600000000000001
17,10000003,88,121,73.8,worker,9,4,198,1.0741177725363282,16.400000000000002
18,10000003,88,121,73.8,resident,1,3,73,0.08937041049282456,13.3
19,10000003,88,121,73.8,worker,1,0,107,5.19614575246314e-6,11.100000000000001
20,10000003,88,121,73.8,worker,1,0,125,1.5555392492945543e-9,16.0
21,10000003,88,121,73.8,worker,13,4,112,0.6463820246042905,15.200000000000001
22,10000003,88,121,73.8,worker,1,0,181,1.033526551493751e-11,14.100000000000001
23,10000003,88,121,73.8,resident,1,14,56,0.46558400278728745,15.100000000000001
24,10000003,88,121,73.8,worker,5,0,151,0.11370728794839996,14.8
25,10000003,88,121,73.8,worker,1,0,144,0.08227601916397831,10.0
26,10000003,88,121,73.8,worker,1,0,119,2.501197902359841e-6,12.8
27,10000003,88,121,73.8,worker,6,1,109,0.15768832948741984,16.0
28,10000003,88,121,73.8,worker,1,0,175,0.0763354366230159,11.200000000000001
29,10000003,88,121,73.8,worker,1,0,112,1.7162347634856436e-6,15.5
30,10000003,88,121,73.8,resident,1,1,42,0.023726690352574208,18.3
31,10000003,88,121,73.8,worker,1,0,170,0.00011104898763535887,13.200000000000001
32,10000003,88,121,73.8,worker,5,1,154,0.4511820959405484,12.700000000000001
33,10000003,88,121,73.8,worker,1,0,140,0.0006117755082743044,11.600000000000001
34,10000003,88,121,73.8,worker,1,0,139,0.014947599462212467,15.100000000000001
35,10000003,88,121,73.8,worker,1,0,193,0.00051425732268661,13.700000000000001
36,10000003,88,121,73.8,worker,1,0,160,4.519695571980764e-6,19.200000000000003
37,10000003,88,121,73.8,worker,14,5,136,2.3402696430209433,11.9
38,10000003,88,121,73.8,worker,1,0,162,6.775512765661724e-5,10.9
39,10000003,88,121,73.8,worker,1,0,121,0.0031220564949442377,11.9
40,10000003,88,121,73.8,worker,2,0,177,0.10309224395315802,13.200000000000001
41,10000003,88,121,73.8,resident,5,37,68,0.9244485567601884,15.3
42,10000003,88,121,73.8,worker,5,2,102,0.5533553044370709,13.3
43,10000003,88,121,73.8,worker,1,0,170,4.8187522084241946e-5,12.100000000000001
44,10000003,88,121,73.8,worker,1,0,168,2.3577544027771906e-5,11.200000000000001
45,10000003,88,121,73.8,worker,1,0,142,0.09402616885329364,9.3
46,10000003,88,121,73.8,resident,0,1,4,0.00251270573370556,9.200000000000001
47,10000003,88,121,73.8,worker,1,0,140,2.6830540954855553e-13,9.200000000000001
48,10000003,88,121,73.8,worker,1,0,130,3.807780310822045e-7,10.9
49,10000003,88,121,73.8,resident,0,1,20,0.01370369004910275,10.700000000000001
50,10000003,88,121,73.8,worker,1,0,185,0.00010973328985108419,19.1
51,10000003,88,121,73.8,worker,1,0,207,0.002232270833439652,11.4
52,10000003,88,121,73.8,worker,1,0,187,0.00952772857306977,13.100000000000001
53,10000003,88,121,73.8,worker,1,0,158,0.0013898643046220784,11.700000000000001
54,10000003,88,121,73.8,worker,2,0,152,0.07630878023176339,9.5
55,10000003,88,121,73.8,resident,1,3,44,0.0769117112112041,16.1
56,10000003,88,121,73.8,resident,1,3,73,0.15803305982111604,12.600000000000001
57,10000003,88,121,73.8,worker,1,0,120,0.002879271778368356,11.3
58,10000003,88,121,73.8,worker,1,0,108,0.003046341812495997,16.400000000000002
59,10000003,88,121,73.8,resident,2,17,58,1.5048557362126191,8.200000000000001
60,10000003,88,121,73.8,worker,1,0,193,0.020622455764142907,9.4
61,10000003,88,121,73.8,resident,0,1,12,4.932700376820165e-10,17.400000000000002
62,10000003,88,121,73.8,worker,1,0,167,0.00012294611255183897,16.8
63,10000003,88,121,73.8,worker,1,1,157,0.17268893784064607,14.5
64,10000003,88,121,73.8,worker,1,0,105,6.092800741518813e-5,14.4
65,10000003,88,121,73.8,worker,3,1,109,0.1032395506623948,11.9
66,10000003,88,121,73.8,worker,1,0,128,0.17572757922386353,9.9
67,10000003,88,121,73.8,resident,0,1,47,1.7496528404668216e-5,17.900000000000002
68,10000003,88,121,73.8,resident,0,1,19,3.099242906603966e-7,11.4
69,10000003,88,121,73.8,resident,0,3,75,0.07648981272787678,15.100000000000001
70,10000003,88,121,73.8,worker,1,0,178,0.005604813792123356,13.0
71,10000003,88,121,73.8,resident,0,1,74,1.3104042367514713e-7,13.4
72,10000003,88,121,73.8,resident,2,6,87,0.3627829391503103,13.9
73,10000003,88,121,73.8,resident,0,1,83,0.006912378142794709,10.3
74,10000003,88,121,73.8,resident,2,16,78,0.3520586671937773,14.9
75,10000003,88,121,73.8,resident,0,2,62,0.04097605116698906,12.3
76,10000003,88,121,73.8,worker,1,0,116,1.7884410505377947e-5,8.4
77,10000003,88,121,73.8,worker,7,1,186,0.3110217664932614,12.0
