run_id,facility_id,n_residents,n_staff,total_FTE,index_case_type,I_tot_staff,I_tot_res,index_case_id,index_case_beta_max,t_index_case_recovery
1,10000003,88,121,73.8,worker,1,0,152,0.02827574484649671,13.4
2,10000003,88,121,73.8,worker,1,0,151,2.369355478698117e-9,13.100000000000001
3,10000003,88,121,73.8,worker,2,0,169,0.00843116222900112,13.200000000000001
4,10000003,88,121,73.8,resident,0,1,10,0.0003558351298724164,10.9
5,10000003,88,121,73.8,worker,1,0,111,0.0009204751887858455,10.200000000000001
6,10000003,88,121,73.8,worker,1,0,157,1.1948542448406506e-6,9.1
7,10000003,88,121,73.8,worker,1,0,122,0.001066725404961826,15.5
8,10000003,88,121,73.8,resident,0,1,59,4.816784780996088e-10,12.5
9,10000003,88,121,73.8,resident,2,6,78,0.21423641708237393,14.5
10,10000003,88,121,73.8,resident,0,1,25,5.7003882075614e-5,12.3
11,10000003,88,121,73.8,worker,1,0,124,0.0006744242441362714,14.4
12,10000003,88,121,73.8,worker,1,0,127,7.34267519572344e-5,10.700000000000001
13,10000003,88,121,73.8,worker,1,0,140,7.826931114286204e-19,14.600000000000001
14,10000003,88,121,73.8,resident,0,1,15,0.006266312815556462,12.200000000000001
15,10000003,88,121,73.8,worker,5,2,157,0.23751350996012618,11.9
16,10000003,88,121,73.8,worker,1,0,165,0.007746705082388758,14.600000000000001
17,10000003,88,121,73.8,worker,6,1,198,0.2983660479267579,16.400000000000002
18,10000003,88,121,73.8,resident,1,2,73,0.024825114025784602,13.3
19,10000003,88,121,73.8,worker,1,0,107,1.44337382012865e-6,11.100000000000001
20,10000003,88,121,73.8,worker,1,0,125,4.3209423591515406e-10,16.0
21,10000003,88,121,73.8,worker,4,2,112,0.17955056239008071,15.200000000000001
22,10000003,88,121,73.8,worker,1,0,181,2.870907087482643e-12,14.100000000000001
23,10000003,88,121,73.8,resident,1,3,56,0.12932888966313544,15.100000000000001
24,10000003,88,121,73.8,worker,1,0,151,0.031585357763444434,14.8
25,10000003,88,121,73.8,worker,1,0,144,0.022854449767771755,10.0
26,10000003,88,121,73.8,worker,1,0,119,6.947771950999559e-7,12.8
27,10000003,88,121,73.8,worker,2,1,109,0.04380231374650552,16.0
28,10000003,88,121,73.8,worker,1,0,175,0.02120428795083775,11.200000000000001
29,10000003,88,121,73.8,worker,1,0,112,4.7673187874601214e-7,15.5
30,10000003,88,121,73.8,resident,0,1,42,0.006590747320159504,18.3
31,10000003,88,121,73.8,worker,1,0,170,3.084694100982191e-5,13.200000000000001
32,10000003,88,121,73.8,worker,1,0,154,0.1253283599834857,12.700000000000001
33,10000003,88,121,73.8,worker,1,0,140,0.0001699376411873068,11.600000000000001
34,10000003,88,121,73.8,worker,1,0,139,0.004152110961725686,15.100000000000001
35,10000003,88,121,73.8,worker,1,0,193,0.00014284925630183616,13.700000000000001
36,10000003,88,121,73.8,worker,1,0,160,1.2554709922168789e-6,19.200000000000003
37,10000003,88,121,73.8,worker,3,4,136,0.6500749008391511,11.9
38,10000003,88,121,73.8,worker,1,0,162,1.8820868793504795e-5,10.9
39,10000003,88,121,73.8,worker,1,0,121,0.0008672379152622885,11.9
40,10000003,88,121,73.8,worker,1,0,177,0.028636734431432786,13.200000000000001
41,10000003,88,121,73.8,resident,1,9,68,0.256791265766719,15.3
42,10000003,88,121,73.8,worker,2,1,102,0.15370980678807525,13.3
43,10000003,88,121,73.8,worker,1,0,170,1.338542280117832e-5,12.100000000000001
44,10000003,88,121,73.8,worker,1,0,168,6.549317785492196e-6,11.200000000000001
45,10000003,88,121,73.8,worker,1,0,142,0.02611838023702601,9.3
46,10000003,88,121,73.8,resident,0,1,4,0.0006979738149182113,9.200000000000001
47,10000003,88,121,73.8,worker,1,0,140,7.452928043015432e-14,9.200000000000001
48,10000003,88,121,73.8,worker,1,0,130,1.0577167530061238e-7,10.9
49,10000003,88,121,73.8,resident,0,1,20,0.003806580569195209,10.700000000000001
50,10000003,88,121,73.8,worker,1,0,185,3.048146940307895e-5,19.1
51,10000003,88,121,73.8,worker,1,0,207,0.0006200752315110146,11.4
52,10000003,88,121,73.8,worker,1,0,187,0.0026465912702971586,13.100000000000001
53,10000003,88,121,73.8,worker,1,0,158,0.0003860734179505773,11.700000000000001
54,10000003,88,121,73.8,worker,2,0,152,0.021196883397712057,9.5
55,10000003,88,121,73.8,resident,0,2,44,0.021364364225334477,16.1
56,10000003,88,121,73.8,resident,1,1,73,0.04389807217253224,12.600000000000001
57,10000003,88,121,73.8,worker,1,0,120,0.0007997977162134323,11.3
58,10000003,88,121,73.8,worker,1,0,108,0.0008462060590266659,16.400000000000002
59,10000003,88,121,73.8,resident,0,10,58,0.4180154822812831,8.200000000000001
60,10000003,88,121,73.8,worker,1,0,193,0.005728459934484142,9.4
61,10000003,88,121,73.8,resident,0,1,12,1.3701945491167129e-10,17.400000000000002
62,10000003,88,121,73.8,worker,1,0,167,3.415169793106638e-5,16.8
63,10000003,88,121,73.8,worker,1,0,157,0.047969149400179475,14.5
64,10000003,88,121,73.8,worker,1,0,105,1.6924446504218926e-5,14.4
65,10000003,88,121,73.8,worker,2,0,109,0.028677652961776337,11.9
66,10000003,88,121,73.8,worker,1,0,128,0.04881321645107321,9.9
67,10000003,88,121,73.8,resident,0,1,47,4.860146779074505e-6,17.900000000000002
68,10000003,88,121,73.8,resident,0,1,19,8.609008073899908e-8,11.4
69,10000003,88,121,73.8,resident,0,1,75,0.02124717020218799,15.100000000000001
70,10000003,88,121,73.8,worker,1,0,178,0.0015568927200342655,13.0
71,10000003,88,121,73.8,resident,0,1,74,3.640011768754088e-8,13.4
72,10000003,88,121,73.8,resident,0,3,87,0.100773038652864,13.9
73,10000003,88,121,73.8,resident,0,1,83,0.001920105039665197,10.3
74,10000003,88,121,73.8,resident,1,4,78,0.09779407422049372,14.9
75,10000003,88,121,73.8,resident,0,1,62,0.011382236435274744,12.3
76,10000003,88,121,73.8,worker,1,0,116,4.96789180704943e-6,8.4
77,10000003,88,121,73.8,worker,5,1,186,0.08639493513701706,12.0
78,10000003,88,121,73.8,worker,1,0,140,0.004254218708589686,13.3
79,10000003,88,121,73.8,resident,0,4,27,0.1266825450268549,10.8
80,10000003,88,121,73.8,resident,1,1,32,0.01951723137786379,24.8
81,10000003,88,121,73.8,worker,2,2,89,0.16246553449532364,12.0
82,10000003,88,121,73.8,worker,1,0,109,0.1469590255576012,9.5
83,10000003,88,121,73.8,worker,1,0,133,1.8587619238465755e-6,18.0
84,10000003,88,121,73.8,worker,1,0,164,8.001929847917452e-7,8.700000000000001
85,10000003,88,121,73.8,worker,5,3,123,0.21432277894490653,14.200000000000001
86,10000003,88,121,73.8,worker,1,0,178,3.555015413149947e-14,21.3
87,10000003,88,121,73.8,worker,3,0,140,0.07721628371335829,12.9
88,10000003,88,121,73.8,worker,1,0,171,0.0005221500472398269,13.200000000000001
89,10000003,88,121,73.8,worker,1,0,186,0.0011132383682665506,17.5
90,10000003,88,121,73.8,resident,1,3,23,0.07706860284050884,11.100000000000001
91,10000003,88,121,73.8,worker,1,0,138,0.0022695281471944535,15.200000000000001
92,10000003,88,121,73.8,worker,1,1,156,0.13744622284032648,16.900000000000002
93,10000003,88,121,73.8,resident,0,1,41,5.118972921864784e-7,13.5
94,10000003,88,121,73.8,worker,7,4,112,0.43122414395710196,13.600000000000001
95,10000003,88,121,73.8,worker,1,0,181,0.3664893411666117,12.3
96,10000003,88,121,73.8,worker,1,0,200,0.019462751928481434,17.1
97,10000003,88,121,73.8,worker,1,0,198,4.46424095827451e-15,13.9
98,10000003,88,121,73.8,resident,0,1,15,0.00015670827692315948,9.4
99,10000003,88,121,73.8,resident,0,1,34,0.008695709936378438,22.6
100,10000003,88,121,73.8,worker,1,0,109,0.0009148833566756809,12.0
101,10000003,88,121,73.8,worker,4,2,125,0.4892060948026352,11.200000000000001
102,10000003,88,121,73.8,worker,1,0,123,3.252883907492185e-6,12.100000000000001
103,10000003,88,121,73.8,resident,0,1,69,0.00011850618801851964,12.100000000000001
104,10000003,88,121,73.8,worker,1,0,126,2.487072358144617e-16,13.100000000000001
105,10000003,88,121,73.8,worker,1,1,136,0.1533163081553822,15.100000000000001
106,10000003,88,121,73.8,resident,0,1,45,0.009607045086365137,10.4
107,10000003,88,121,73.8,worker,1,0,93,0.0031350005590689463,11.100000000000001
108,10000003,88,121,73.8,worker,2,0,187,0.027280807704449787,12.100000000000001
