secondary_cases_tot
2
0
2
0
0
0
0
0
59
0
0
0
0
1
22
0
17
10
0
0
17
0
48
5
0
0
7
0
0
6
0
9
0
0
0
0
20
0
0
1
68
9
0
0
0
2
0
0
1
0
0
0
0
1
8
20
0
0
67
1
0
0
2
0
6
4
0
0
15
0
0
30
1
49
1
0
7
1
28
12
12
13
0
0
24
0
9
0
0
36
0
12
0
26
6
0
0
0
4
0
12
0
0
0
7
4
0
1
0
19
1
1
0
0
5
0
0
0
0
0
6
0
11
2
0
1
0
0
0
0
0
15
0
1
4
0
0
4
8
0
0
2
72
0
0
0
1
0
1
70
0
9
0
0
11
5
3
0
47
0
20
0
0
0
3
0
9
7
0
1
0
19
11
0
0
0
0
0
0
0
0
0
1
15
0
0
35
0
29
0
34
4
13
2
0
0
16
13
0
0
7
0
5
0
26
0
5
0
0
0
0
6
0
3
0
16
7
0
29
5
0
0
1
0
0
1
7
12
35
0
17
0
0
0
2
2
13
0
20
0
4
0
0
0
15
6
0
0
0
0
2
12
1
4
0
4
1
0
0
3
0
0
0
0
0
0
2
0
0
0
23
27
1
0
16
0
0
26
2
2
0
10
0
2
0
0
2
0
1
11
0
2
3
0
0
12
0
17
7
13
63
0
0
0
1
0
1
7
1
2
10
0
4
0
1
11
0
0
4
0
0
0
1
1
0
0
35
0
1
48
0
1
0
0
0
6
20
0
1
34
40
1
0
0
5
0
1
0
11
1
0
0
13
0
0
0
0
0
7
0
13
4
1
21
18
0
0
0
4
1
0
0
0
0
48
5
0
2
0
0
17
0
0
0
8
27
15
0
2
9
0
0
0
1
11
1
0
0
14
0
0
0
5
0
2
0
2
0
2
1
0
0
33
0
2
0
52
27
24
3
0
5
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
69
0
11
7
0
0
0
0
0
0
0
0
0
0
0
3
0
12
0
0
0
3
4
0
0
1
0
0
1
2
8
76
1
0
0
0
9
60
0
0
1
0
6
0
39
1
0
0
17
3
0
8
0
0
1
4
0
0
25
0
0
0
0
6
6
1
0
11
0
2
1
17
2
0
1
83
4
0
0
2
1
0
0
0
0
0
1
0
1
0
0
0
0
0
2
3
52
1
0
14
0
4
0
1
0
0
15
0
0
3
0
0
0
2
0
36
0
0
0
0
58
0
0
2
2
1
4
31
0
0
0
50
3
0
0
0
0
3
3
0
5
0
0
0
0
2
0
0
11
84
0
0
0
9
0
1
0
0
0
14
7
0
0
5
28
0
1
38
28
0
11
0
24
0
0
5
0
0
0
4
11
1
45
8
0
6
0
0
32
0
62
0
0
0
0
0
0
0
7
0
2
0
0
4
0
3
2
0
0
0
17
38
0
0
0
0
1
7
40
1
0
4
0
15
24
0
0
15
5
0
1
40
0
6
4
0
14
0
46
0
2
0
0
0
3
0
0
6
0
1
0
13
1
0
1
30
4
0
13
0
0
4
0
0
18
0
0
7
0
2
0
3
0
3
16
7
0
0
11
0
0
7
1
0
4
49
0
0
0
1
0
0
0
1
0
4
10
1
1
25
2
0
0
7
1
19
69
0
0
0
0
0
1
0
4
0
0
0
1
6
0
0
8
5
0
0
0
0
0
0
22
0
4
0
0
12
0
1
0
31
0
0
0
4
4
10
0
4
0
3
0
0
0
2
0
0
0
0
42
2
2
11
0
29
45
0
8
4
0
0
0
10
0
0
2
0
17
0
0
42
0
0
0
4
5
0
0
0
0
6
14
1
0
2
6
0
1
87
0
0
0
34
4
94
1
7
0
0
0
0
0
0
0
0
0
0
0
0
5
0
32
0
0
0
0
0
0
14
0
10
0
0
2
0
0
0
1
8
62
9
3
0
0
0
1
0
0
4
0
3
0
2
12
7
0
0
0
0
15
2
86
0
0
0
0
73
0
0
0
1
0
0
0
0
0
2
13
0
0
0
0
2
10
0
0
0
1
0
4
0
0
0
72
4
0
17
0
32
0
0
1
0
3
1
0
0
5
0
0
0
8
10
0
0
27
0
0
2
28
30
6
0
52
0
0
0
47
4
0
1
1
0
0
0
13
0
0
0
2
0
2
0
5
0
2
2
0
0
0
21
0
0
0
20
9
12
5
11
0
0
0
1
