run_id,facility_id,n_residents,n_staff,total_FTE,index_case_type,I_tot_staff,I_tot_res,index_case_id,index_case_beta_max,t_index_case_recovery
1,10000003,88,121,73.8,worker,2,1,152,0.14137872423248357,13.4
2,10000003,88,121,73.8,worker,1,0,151,1.1846777393490584e-8,13.100000000000001
3,10000003,88,121,73.8,worker,1,2,169,0.042155811145005585,13.200000000000001
4,10000003,88,121,73.8,resident,0,1,10,0.001779175649362082,10.9
5,10000003,88,121,73.8,worker,1,0,111,0.004602375943929227,10.200000000000001
6,10000003,88,121,73.8,worker,1,0,157,5.9742712242032535e-6,9.1
7,10000003,88,121,73.8,worker,1,0,122,0.005333627024809128,15.5
8,10000003,88,121,73.8,resident,0,1,59,2.4083923904980437e-9,12.5
9,10000003,88,121,73.8,resident,7,53,78,1.0711820854118694,14.5
10,10000003,88,121,73.8,resident,0,1,25,0.00028501941037807003,12.3
11,10000003,88,121,73.8,worker,1,0,124,0.003372121220681356,14.4
12,10000003,88,121,73.8,worker,1,0,127,0.000367133759786172,10.700000000000001
13,10000003,88,121,73.8,worker,1,0,140,3.9134655571431025e-18,14.600000000000001
14,10000003,88,121,73.8,resident,0,2,15,0.03133156407778231,12.200000000000001
15,10000003,88,121,73.8,worker,15,8,157,1.1875675498006308,11.9
16,10000003,88,121,73.8,worker,1,0,165,0.03873352541194378,14.600000000000001
17,10000003,88,121,73.8,worker,11,7,198,1.4918302396337895,16.400000000000002
18,10000003,88,121,73.8,resident,0,11,73,0.124125570128923,13.3
19,10000003,88,121,73.8,worker,1,0,107,7.216869100643249e-6,11.100000000000001
20,10000003,88,121,73.8,worker,1,0,125,2.16047117957577e-9,16.0
21,10000003,88,121,73.8,worker,11,7,112,0.8977528119504035,15.200000000000001
22,10000003,88,121,73.8,worker,1,0,181,1.4354535437413211e-11,14.100000000000001
23,10000003,88,121,73.8,resident,3,46,56,0.646644448315677,15.100000000000001
24,10000003,88,121,73.8,worker,4,2,151,0.1579267888172222,14.8
25,10000003,88,121,73.8,worker,1,0,144,0.11427224883885877,10.0
26,10000003,88,121,73.8,worker,1,0,119,3.4738859754997795e-6,12.8
27,10000003,88,121,73.8,worker,6,2,109,0.21901156873252758,16.0
28,10000003,88,121,73.8,worker,1,0,175,0.10602143975418875,11.200000000000001
29,10000003,88,121,73.8,worker,1,0,112,2.3836593937300608e-6,15.5
30,10000003,88,121,73.8,resident,2,5,42,0.03295373660079751,18.3
31,10000003,88,121,73.8,worker,1,0,170,0.00015423470504910954,13.200000000000001
32,10000003,88,121,73.8,worker,9,1,154,0.6266417999174285,12.700000000000001
33,10000003,88,121,73.8,worker,1,0,140,0.0008496882059365339,11.600000000000001
34,10000003,88,121,73.8,worker,1,0,139,0.020760554808628425,15.100000000000001
35,10000003,88,121,73.8,worker,1,0,193,0.0007142462815091809,13.700000000000001
36,10000003,88,121,73.8,worker,1,0,160,6.277354961084394e-6,19.200000000000003
37,10000003,88,121,73.8,worker,16,5,136,3.250374504195755,11.9
38,10000003,88,121,73.8,worker,1,0,162,9.410434396752397e-5,10.9
39,10000003,88,121,73.8,worker,1,0,121,0.004336189576311442,11.9
40,10000003,88,121,73.8,worker,2,0,177,0.1431836721571639,13.200000000000001
41,10000003,88,121,73.8,resident,8,61,68,1.2839563288335951,15.3
42,10000003,88,121,73.8,worker,8,2,102,0.7685490339403762,13.3
43,10000003,88,121,73.8,worker,1,0,170,6.692711400589159e-5,12.100000000000001
44,10000003,88,121,73.8,worker,1,0,168,3.2746588927460985e-5,11.200000000000001
45,10000003,88,121,73.8,worker,1,0,142,0.13059190118513006,9.3
46,10000003,88,121,73.8,resident,1,2,4,0.003489869074591056,9.200000000000001
47,10000003,88,121,73.8,worker,1,0,140,3.7264640215077155e-13,9.200000000000001
48,10000003,88,121,73.8,worker,1,0,130,5.288583765030618e-7,10.9
49,10000003,88,121,73.8,resident,0,2,20,0.019032902845976044,10.700000000000001
50,10000003,88,121,73.8,worker,1,0,185,0.0001524073470153947,19.1
51,10000003,88,121,73.8,worker,1,0,207,0.0031003761575550725,11.4
52,10000003,88,121,73.8,worker,1,0,187,0.01323295635148579,13.100000000000001
53,10000003,88,121,73.8,worker,1,0,158,0.0019303670897528867,11.700000000000001
54,10000003,88,121,73.8,worker,2,0,152,0.10598441698856027,9.5
55,10000003,88,121,73.8,resident,0,9,44,0.10682182112667236,16.1
56,10000003,88,121,73.8,resident,4,17,73,0.2194903608626612,12.600000000000001
57,10000003,88,121,73.8,worker,1,0,120,0.003998988581067161,11.3
58,10000003,88,121,73.8,worker,1,0,108,0.0042310302951333294,16.400000000000002
59,10000003,88,121,73.8,resident,9,59,58,2.0900774114064156,8.200000000000001
60,10000003,88,121,73.8,worker,2,0,193,0.028642299672420705,9.4
61,10000003,88,121,73.8,resident,0,1,12,6.850972745583564e-10,17.400000000000002
62,10000003,88,121,73.8,worker,1,0,167,0.0001707584896553319,16.8
63,10000003,88,121,73.8,worker,1,2,157,0.23984574700089734,14.5
64,10000003,88,121,73.8,worker,1,0,105,8.462223252109463e-5,14.4
65,10000003,88,121,73.8,worker,4,3,109,0.14338826480888167,11.9
66,10000003,88,121,73.8,worker,4,1,128,0.24406608225536605,9.9
67,10000003,88,121,73.8,resident,0,1,47,2.4300733895372524e-5,17.900000000000002
68,10000003,88,121,73.8,resident,0,1,19,4.304504036949953e-7,11.4
69,10000003,88,121,73.8,resident,1,15,75,0.10623585101093996,15.100000000000001
70,10000003,88,121,73.8,worker,1,0,178,0.007784463600171328,13.0
71,10000003,88,121,73.8,resident,0,1,74,1.8200058843770436e-7,13.4
72,10000003,88,121,73.8,resident,2,29,87,0.50386519326432,13.9
73,10000003,88,121,73.8,resident,1,1,83,0.009600525198325984,10.3
74,10000003,88,121,73.8,resident,3,47,78,0.48897037110246855,14.9
75,10000003,88,121,73.8,resident,0,2,62,0.056911182176373705,12.3
76,10000003,88,121,73.8,worker,1,0,116,2.483945903524715e-5,8.4
77,10000003,88,121,73.8,worker,7,1,186,0.4319746756850853,12.0
78,10000003,88,121,73.8,worker,1,1,140,0.021271093542948427,13.3
79,10000003,88,121,73.8,resident,3,26,27,0.6334127251342744,10.8
80,10000003,88,121,73.8,resident,0,13,32,0.09758615688931893,24.8
81,10000003,88,121,73.8,worker,7,6,89,0.812327672476618,12.0
82,10000003,88,121,73.8,worker,11,3,109,0.734795127788006,9.5
83,10000003,88,121,73.8,worker,1,0,133,9.293809619232877e-6,18.0
84,10000003,88,121,73.8,worker,1,0,164,4.0009649239587255e-6,8.700000000000001
85,10000003,88,121,73.8,worker,19,6,123,1.0716138947245326,14.200000000000001
86,10000003,88,121,73.8,worker,1,0,178,1.7775077065749734e-13,21.3
87,10000003,88,121,73.8,worker,7,3,140,0.38608141856679146,12.9
88,10000003,88,121,73.8,worker,1,0,171,0.0026107502361991347,13.200000000000001
89,10000003,88,121,73.8,worker,1,0,186,0.005566191841332753,17.5
90,10000003,88,121,73.8,resident,3,34,23,0.38534301420254413,11.100000000000001
91,10000003,88,121,73.8,worker,1,0,138,0.011347640735972267,15.200000000000001
92,10000003,88,121,73.8,worker,11,2,156,0.6872311142016323,16.900000000000002
93,10000003,88,121,73.8,resident,0,1,41,2.5594864609323912e-6,13.5
94,10000003,88,121,73.8,worker,21,6,112,2.15612071978551,13.600000000000001
95,10000003,88,121,73.8,worker,6,1,181,1.832446705833058,12.3
96,10000003,88,121,73.8,worker,1,0,200,0.09731375964240717,17.1
97,10000003,88,121,73.8,worker,1,0,198,2.232120479137255e-14,13.9
98,10000003,88,121,73.8,resident,0,1,15,0.0007835413846157973,9.4
99,10000003,88,121,73.8,resident,1,4,34,0.04347854968189219,22.6
100,10000003,88,121,73.8,worker,1,0,109,0.004574416783378404,12.0
101,10000003,88,121,73.8,worker,9,4,125,2.4460304740131757,11.200000000000001
102,10000003,88,121,73.8,worker,1,0,123,1.6264419537460923e-5,12.100000000000001
103,10000003,88,121,73.8,resident,0,1,69,0.0005925309400925981,12.100000000000001
104,10000003,88,121,73.8,worker,1,0,126,1.2435361790723082e-15,13.100000000000001
105,10000003,88,121,73.8,worker,4,4,136,0.7665815407769109,15.100000000000001
106,10000003,88,121,73.8,resident,0,5,45,0.04803522543182568,10.4
107,10000003,88,121,73.8,worker,1,0,93,0.01567500279534473,11.100000000000001
108,10000003,88,121,73.8,worker,1,1,187,0.13640403852224892,12.100000000000001
109,10000003,88,121,73.8,worker,1,0,124,0.0035073047883782582,8.9
110,10000003,88,121,73.8,worker,16,4,127,1.0453323038825562,11.700000000000001
111,10000003,88,121,73.8,worker,2,0,139,0.07446141797375318,10.4
112,10000003,88,121,73.8,worker,2,0,109,0.020383876667620673,12.4
113,10000003,88,121,73.8,worker,1,0,147,1.0987168996660503e-6,10.100000000000001
114,10000003,88,121,73.8,worker,1,0,165,3.0438605425208395e-12,10.700000000000001
115,10000003,88,121,73.8,worker,5,1,144,0.6612615869019919,11.4
116,10000003,88,121,73.8,worker,1,0,163,7.126084643770963e-5,13.0
117,10000003,88,121,73.8,worker,1,0,185,6.940957153088303e-5,11.100000000000001
118,10000003,88,121,73.8,worker,1,0,102,0.0008343389765118562,11.4
119,10000003,88,121,73.8,worker,1,0,167,2.458389485575736e-6,10.4
120,10000003,88,121,73.8,worker,1,0,124,0.00021961735383815417,8.200000000000001
121,10000003,88,121,73.8,worker,6,1,111,0.41891251113899036,9.700000000000001
122,10000003,88,121,73.8,worker,1,0,166,0.0057665353928188605,10.600000000000001
123,10000003,88,121,73.8,resident,1,11,51,0.13679015801604402,9.700000000000001
124,10000003,88,121,73.8,resident,0,3,86,0.04139565517613145,9.4
125,10000003,88,121,73.8,resident,0,1,30,0.00019811056522685454,16.7
126,10000003,88,121,73.8,resident,0,2,70,0.013399797055205723,13.8
127,10000003,88,121,73.8,worker,1,0,162,0.00012127607204656661,25.700000000000003
128,10000003,88,121,73.8,worker,1,0,129,0.0032900040490413517,9.8
129,10000003,88,121,73.8,worker,1,0,174,0.16066616950006596,10.9
130,10000003,88,121,73.8,worker,1,0,101,1.4877768993700059e-5,11.700000000000001
131,10000003,88,121,73.8,resident,0,1,68,0.017018956487882687,11.5
132,10000003,88,121,73.8,resident,1,15,44,0.20030023368192315,10.0
133,10000003,88,121,73.8,worker,1,0,169,0.0013027411165504564,9.0
134,10000003,88,121,73.8,worker,2,0,140,0.005392047755216836,10.100000000000001
135,10000003,88,121,73.8,resident,0,5,10,0.023110717118841686,15.100000000000001
136,10000003,88,121,73.8,worker,1,0,126,9.847090763371775e-8,18.0
137,10000003,88,121,73.8,worker,1,0,171,1.309943283206663e-6,9.200000000000001
138,10000003,88,121,73.8,worker,4,1,117,0.19625048502230275,12.4
139,10000003,88,121,73.8,worker,7,2,148,0.9801127137037151,10.9
140,10000003,88,121,73.8,resident,0,1,17,0.0003219455609695287,14.200000000000001
141,10000003,88,121,73.8,worker,1,0,195,0.0003589410513560785,11.5
142,10000003,88,121,73.8,worker,2,1,152,0.22759394324087867,16.1
143,10000003,88,121,73.8,resident,7,66,83,2.6160799325228856,9.9
144,10000003,88,121,73.8,worker,1,0,115,2.4526502349299765e-6,17.6
145,10000003,88,121,73.8,worker,1,0,124,3.2493881332849917e-5,11.600000000000001
146,10000003,88,121,73.8,worker,1,0,139,0.15994911739335052,14.100000000000001
147,10000003,88,121,73.8,resident,0,2,20,0.01908125581957583,7.7
148,10000003,88,121,73.8,worker,1,0,181,5.771619311143827e-7,9.700000000000001
149,10000003,88,121,73.8,resident,0,2,9,0.00984128780575708,15.4
150,10000003,88,121,73.8,resident,8,63,83,1.6756399783104998,23.1
151,10000003,88,121,73.8,worker,1,0,168,4.785442260129462e-11,8.3
152,10000003,88,121,73.8,worker,7,3,146,1.6908224481830623,15.9
153,10000003,88,121,73.8,resident,0,1,13,7.868455695428243e-9,17.6
154,10000003,88,121,73.8,worker,1,0,114,0.002405810436797199,17.5
155,10000003,88,121,73.8,worker,10,2,135,1.1643203876140036,9.600000000000001
