secondary_cases_tot
1
0
2
0
0
0
0
0
60
0
0
0
0
2
20
0
12
11
0
0
16
0
53
4
0
0
6
0
0
7
0
5
0
0
0
0
18
0
0
1
69
6
0
0
0
1
0
0
1
0
0
0
0
1
5
22
0
0
66
0
0
0
1
0
3
0
0
0
13
0
0
25
1
50
1
0
7
1
32
18
9
7
0
0
20
0
5
0
0
35
0
4
0
21
5
0
0
0
9
0
12
0
0
0
6
4
0
1
0
8
1
1
0
0
5
0
0
0
0
0
0
0
9
0
0
2
0
0
0
0
1
14
0
1
4
0
0
1
8
0
0
2
68
0
0
0
2
0
1
80
0
8
0
0
8
9
4
0
37
0
17
0
0
0
3
0
5
3
0
1
0
17
19
0
0
0
0
0
0
0
0
0
0
19
0
0
42
0
28
0
28
2
8
1
0
0
13
13
0
0
6
0
4
0
22
0
5
0
0
0
0
7
0
1
0
12
6
0
29
5
0
0
1
0
0
1
6
14
32
0
19
0
0
0
2
2
12
0
22
0
5
0
0
0
8
6
0
0
0
0
2
7
1
2
0
3
2
0
0
3
0
0
0
0
0
0
0
0
0
0
30
32
1
0
24
0
0
22
2
2
0
7
0
2
0
0
2
0
1
10
0
2
4
0
0
9
1
15
7
12
67
0
0
0
0
0
0
5
1
1
10
0
3
0
1
9
0
0
4
0
0
0
1
0
0
0
24
0
1
56
0
3
0
0
0
4
26
0
1
37
42
0
0
0
4
0
0
0
11
0
0
0
15
0
0
0
0
0
8
0
19
2
1
31
11
0
0
0
4
1
0
0
0
0
57
5
0
0
0
0
15
0
0
0
9
24
7
0
1
6
0
0
0
1
7
1
0
0
14
0
0
0
6
0
2
0
4
0
0
1
0
0
30
0
1
0
49
27
16
3
0
4
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
70
0
9
5
0
0
0
2
0
0
1
0
0
0
0
1
0
11
0
0
0
3
4
0
0
1
0
0
0
2
7
76
1
0
0
0
9
66
0
0
2
0
6
0
40
0
0
0
16
3
0
13
0
0
1
3
0
0
23
0
0
0
0
6
4
0
0
11
0
0
0
17
1
0
1
88
4
0
0
1
0
0
0
0
0
0
1
0
1
0
0
0
0
0
2
3
58
2
0
12
0
4
1
2
0
0
13
0
0
1
0
0
0
2
0
34
0
0
0
0
53
0
0
1
2
0
4
33
0
0
0
59
2
0
0
0
0
2
3
0
4
0
0
0
0
1
0
0
8
88
0
0
0
5
0
1
0
0
0
11
6
0
0
3
21
0
1
44
37
0
6
0
19
0
0
5
0
0
0
4
7
1
47
6
0
5
0
0
30
0
68
0
0
0
0
0
0
0
7
0
4
0
0
1
0
2
1
0
0
0
21
39
0
0
0
0
1
7
36
1
0
1
0
10
17
0
0
11
5
0
1
43
0
5
4
1
13
0
41
0
4
0
0
0
3
0
0
5
0
1
0
13
0
0
1
29
2
0
16
0
0
4
0
0
30
0
0
5
0
2
0
3
0
3
17
3
0
0
6
0
0
7
1
0
2
46
0
0
0
1
0
0
0
0
0
4
7
1
1
19
2
0
0
4
1
18
74
0
0
0
0
0
0
0
4
0
0
0
1
3
0
0
7
7
0
0
0
0
0
0
19
0
4
0
0
9
0
1
0
30
0
0
0
5
1
7
0
3
0
0
0
0
0
1
0
0
0
2
40
2
1
9
0
22
54
0
5
4
0
0
0
11
0
0
1
0
17
0
0
44
0
1
0
4
5
0
0
0
0
6
9
1
0
4
6
0
1
93
0
0
0
33
4
94
1
4
0
0
0
0
0
0
0
0
0
0
0
0
6
0
29
0
0
0
0
0
0
9
0
5
0
0
1
0
0
0
0
4
71
2
4
0
0
0
1
0
0
4
0
4
0
2
11
6
0
0
0
0
16
1
82
0
0
0
0
79
0
0
0
1
0
0
0
0
0
1
8
0
0
0
0
2
6
0
0
0
1
0
5
0
0
0
80
2
0
24
0
30
0
0
1
0
3
1
0
0
5
0
0
0
6
9
0
0
35
0
0
2
26
23
2
0
51
0
0
0
51
3
0
0
1
0
0
0
7
0
0
0
2
0
1
0
5
1
2
2
0
0
0
17
0
0
0
18
6
11
3
13
0
0
0
3
