I_tot,I_detected,t_first_detection,I_t_detection
1,1,7.1000000000000005,1.0
1,1,7.1000000000000005,1.0
1,0,NaN,NaN
1,1,3.1,1.0
1,1,9.1,1.0
1,0,NaN,NaN
3,2,15.100000000000001,2.0
1,1,14.100000000000001,1.0
199,130,5.1000000000000005,9.0
150,91,13.100000000000001,24.0
148,86,6.1000000000000005,10.0
1,0,NaN,NaN
170,111,13.100000000000001,17.0
16,9,4.1000000000000005,4.0
1,1,4.1000000000000005,1.0
1,1,6.1000000000000005,1.0
1,0,NaN,NaN
1,1,5.1000000000000005,1.0
1,0,NaN,NaN
176,104,7.1000000000000005,3.0
132,88,9.1,17.0
1,1,7.1000000000000005,1.0
1,0,NaN,NaN
172,96,5.1000000000000005,5.0
165,106,5.1000000000000005,9.0
1,1,7.1000000000000005,1.0
1,1,13.100000000000001,1.0
4,2,10.100000000000001,3.0
1,0,NaN,NaN
1,1,4.1000000000000005,1.0
1,1,3.1,1.0
6,4,6.1000000000000005,2.0
166,100,4.1000000000000005,7.0
1,1,7.1000000000000005,1.0
1,1,8.1,1.0
2,2,7.1000000000000005,1.0
1,1,6.1000000000000005,1.0
1,0,NaN,NaN
1,1,10.100000000000001,1.0
4,3,3.1,1.0
1,0,NaN,NaN
177,110,7.1000000000000005,16.0
1,1,8.1,1.0
183,108,4.1000000000000005,10.0
1,0,NaN,NaN
1,1,12.100000000000001,1.0
1,0,NaN,NaN
167,111,5.1000000000000005,3.0
1,0,NaN,NaN
132,83,11.100000000000001,5.0
1,1,6.1000000000000005,1.0
1,1,6.1000000000000005,1.0
1,1,6.1000000000000005,1.0
183,119,7.1000000000000005,23.0
1,0,NaN,NaN
51,36,18.1,10.0
1,0,NaN,NaN
34,10,6.1000000000000005,1.0
1,1,17.1,1.0
1,1,5.1000000000000005,1.0
2,0,NaN,NaN
183,120,5.1000000000000005,5.0
1,0,NaN,NaN
3,1,23.1,2.0
1,1,10.100000000000001,1.0
1,0,NaN,NaN
1,0,NaN,NaN
1,1,7.1000000000000005,1.0
1,1,6.1000000000000005,1.0
1,1,15.100000000000001,1.0
134,83,8.1,1.0
8,4,4.1000000000000005,5.0
1,1,5.1000000000000005,1.0
1,0,NaN,NaN
91,51,14.100000000000001,1.0
159,83,5.1000000000000005,6.0
148,85,7.1000000000000005,10.0
161,98,5.1000000000000005,14.0
197,115,7.1000000000000005,5.0
6,3,12.100000000000001,6.0
1,0,NaN,NaN
2,2,8.1,2.0
1,1,6.1000000000000005,1.0
1,0,NaN,NaN
1,1,16.1,1.0
1,0,NaN,NaN
1,1,3.1,1.0
1,1,3.1,1.0
1,1,5.1000000000000005,1.0
1,0,NaN,NaN
1,1,7.1000000000000005,1.0
2,2,21.1,2.0
1,1,6.1000000000000005,1.0
1,1,5.1000000000000005,1.0
1,1,9.1,1.0
1,1,10.100000000000001,1.0
1,1,2.1,1.0
140,91,8.1,3.0
1,0,NaN,NaN
182,124,7.1000000000000005,2.0
1,1,4.1000000000000005,1.0
1,1,9.1,1.0
186,117,7.1000000000000005,2.0
22,12,8.1,13.0
183,126,7.1000000000000005,37.0
1,1,11.100000000000001,1.0
1,1,8.1,1.0
1,1,7.1000000000000005,1.0
6,6,7.1000000000000005,2.0
178,106,7.1000000000000005,6.0
1,1,7.1000000000000005,1.0
1,1,4.1000000000000005,1.0
2,2,8.1,2.0
1,0,NaN,NaN
190,119,8.1,5.0
1,1,6.1000000000000005,1.0
2,0,NaN,NaN
2,0,NaN,NaN
184,113,6.1000000000000005,11.0
1,0,NaN,NaN
1,0,NaN,NaN
1,1,7.1000000000000005,1.0
1,0,NaN,NaN
30,17,11.100000000000001,4.0
1,1,7.1000000000000005,1.0
2,2,11.100000000000001,1.0
1,1,6.1000000000000005,1.0
1,1,4.1000000000000005,1.0
183,103,7.1000000000000005,11.0
1,1,8.1,1.0
4,3,10.100000000000001,1.0
1,0,NaN,NaN
188,112,5.1000000000000005,16.0
1,0,NaN,NaN
1,0,NaN,NaN
1,0,NaN,NaN
27,13,8.1,14.0
1,0,NaN,NaN
1,0,NaN,NaN
1,1,11.100000000000001,1.0
1,1,6.1000000000000005,1.0
1,0,NaN,NaN
1,1,5.1000000000000005,1.0
2,1,12.100000000000001,2.0
3,1,14.100000000000001,3.0
1,0,NaN,NaN
191,122,10.100000000000001,4.0
190,123,6.1000000000000005,1.0
55,28,10.100000000000001,19.0
1,1,7.1000000000000005,1.0
1,0,NaN,NaN
1,1,5.1000000000000005,1.0
1,1,5.1000000000000005,1.0
1,0,NaN,NaN
1,1,7.1000000000000005,1.0
191,113,13.100000000000001,7.0
8,8,7.1000000000000005,1.0
1,1,8.1,1.0
1,0,NaN,NaN
1,1,8.1,1.0
1,1,9.1,1.0
1,1,12.100000000000001,1.0
1,1,4.1000000000000005,1.0
1,0,NaN,NaN
1,1,6.1000000000000005,1.0
1,0,NaN,NaN
1,1,4.1000000000000005,1.0
8,4,11.100000000000001,5.0
1,1,16.1,1.0
1,1,8.1,1.0
4,3,7.1000000000000005,1.0
1,1,3.1,1.0
171,109,5.1000000000000005,8.0
1,1,4.1000000000000005,1.0
1,0,NaN,NaN
1,1,6.1000000000000005,1.0
159,98,4.1000000000000005,4.0
1,0,NaN,NaN
1,1,8.1,1.0
1,1,2.1,1.0
1,0,NaN,NaN
1,1,3.1,1.0
1,1,5.1000000000000005,1.0
1,1,5.1000000000000005,1.0
1,1,4.1000000000000005,1.0
2,2,6.1000000000000005,2.0
1,0,NaN,NaN
177,109,9.1,6.0
3,2,7.1000000000000005,3.0
1,1,3.1,1.0
5,2,10.100000000000001,3.0
185,119,7.1000000000000005,17.0
1,0,NaN,NaN
1,0,NaN,NaN
1,1,8.1,1.0
1,1,8.1,1.0
1,1,5.1000000000000005,1.0
1,0,NaN,NaN
1,1,9.1,1.0
4,2,7.1000000000000005,1.0
1,1,6.1000000000000005,1.0
1,1,12.100000000000001,1.0
1,0,NaN,NaN
1,1,4.1000000000000005,1.0
1,1,7.1000000000000005,1.0
1,1,8.1,1.0
1,1,4.1000000000000005,1.0
1,0,NaN,NaN
1,0,NaN,NaN
1,0,NaN,NaN
1,0,NaN,NaN
1,0,NaN,NaN
1,1,8.1,1.0
1,1,4.1000000000000005,1.0
1,0,NaN,NaN
162,113,7.1000000000000005,1.0
1,1,7.1000000000000005,1.0
1,1,3.1,1.0
7,4,7.1000000000000005,1.0
175,110,18.1,15.0
1,0,NaN,NaN
1,1,9.1,1.0
1,1,6.1000000000000005,1.0
2,1,14.100000000000001,2.0
1,1,6.1000000000000005,1.0
1,1,7.1000000000000005,1.0
98,57,3.1,6.0
18,7,10.100000000000001,14.0
1,0,NaN,NaN
132,82,4.1000000000000005,5.0
1,1,8.1,1.0
188,116,6.1000000000000005,2.0
1,1,10.100000000000001,1.0
1,1,7.1000000000000005,1.0
1,0,NaN,NaN
1,0,NaN,NaN
1,1,8.1,1.0
1,1,7.1000000000000005,1.0
1,0,NaN,NaN
1,0,NaN,NaN
145,87,9.1,9.0
1,1,7.1000000000000005,1.0
2,1,13.100000000000001,2.0
1,0,NaN,NaN
1,1,5.1000000000000005,1.0
1,1,3.1,1.0
153,100,7.1000000000000005,19.0
1,1,11.100000000000001,1.0
177,112,8.1,2.0
1,1,4.1000000000000005,1.0
1,0,NaN,NaN
179,116,7.1000000000000005,1.0
2,1,5.1000000000000005,1.0
1,0,NaN,NaN
1,1,3.1,1.0
1,1,6.1000000000000005,1.0
7,1,32.1,7.0
1,0,NaN,NaN
2,1,8.1,2.0
1,0,NaN,NaN
1,1,8.1,1.0
1,1,9.1,1.0
3,1,11.100000000000001,3.0
1,1,4.1000000000000005,1.0
5,4,3.1,1.0
1,0,NaN,NaN
2,1,12.100000000000001,2.0
184,107,18.1,8.0
133,83,6.1000000000000005,36.0
1,1,4.1000000000000005,1.0
6,4,17.1,6.0
1,1,14.100000000000001,1.0
1,0,NaN,NaN
1,1,3.1,1.0
180,111,6.1000000000000005,14.0
2,1,21.1,2.0
1,0,NaN,NaN
1,1,5.1000000000000005,1.0
1,0,NaN,NaN
1,1,4.1000000000000005,1.0
1,1,3.1,1.0
1,0,NaN,NaN
10,5,22.1,7.0
1,0,NaN,NaN
1,1,5.1000000000000005,1.0
1,0,NaN,NaN
29,16,8.1,16.0
1,1,5.1000000000000005,1.0
160,99,6.1000000000000005,2.0
2,0,NaN,NaN
5,3,9.1,5.0
1,0,NaN,NaN
1,0,NaN,NaN
3,0,NaN,NaN
1,1,4.1000000000000005,1.0
1,1,14.100000000000001,1.0
1,1,7.1000000000000005,1.0
1,0,NaN,NaN
1,0,NaN,NaN
1,1,5.1000000000000005,1.0
1,0,NaN,NaN
113,69,6.1000000000000005,8.0
2,1,4.1000000000000005,2.0
1,0,NaN,NaN
1,1,8.1,1.0
1,1,8.1,1.0
154,96,5.1000000000000005,2.0
1,1,8.1,1.0
1,1,4.1000000000000005,1.0
2,1,14.100000000000001,2.0
163,104,6.1000000000000005,13.0
173,108,13.100000000000001,5.0
1,0,NaN,NaN
1,0,NaN,NaN
1,1,7.1000000000000005,1.0
181,110,15.100000000000001,12.0
26,8,15.100000000000001,13.0
1,0,NaN,NaN
1,0,NaN,NaN
1,1,10.100000000000001,1.0
1,1,4.1000000000000005,1.0
1,1,7.1000000000000005,1.0
1,0,NaN,NaN
1,0,NaN,NaN
1,1,6.1000000000000005,1.0
1,1,5.1000000000000005,1.0
132,90,10.100000000000001,14.0
1,1,7.1000000000000005,1.0
1,1,6.1000000000000005,1.0
1,0,NaN,NaN
8,5,10.100000000000001,3.0
168,98,8.1,12.0
1,1,14.100000000000001,1.0
1,1,9.1,1.0
1,1,5.1000000000000005,1.0
1,1,11.100000000000001,1.0
1,1,9.1,1.0
1,1,6.1000000000000005,1.0
1,1,6.1000000000000005,1.0
1,0,NaN,NaN
5,2,12.100000000000001,4.0
180,104,8.1,18.0
1,1,3.1,1.0
1,1,3.1,1.0
1,0,NaN,NaN
1,1,7.1000000000000005,1.0
2,2,6.1000000000000005,1.0
1,0,NaN,NaN
2,0,NaN,NaN
1,0,NaN,NaN
6,2,6.1000000000000005,3.0
1,1,4.1000000000000005,1.0
185,120,6.1000000000000005,5.0
1,1,5.1000000000000005,1.0
171,113,7.1000000000000005,7.0
1,1,7.1000000000000005,1.0
2,2,6.1000000000000005,2.0
1,0,NaN,NaN
1,1,7.1000000000000005,1.0
1,0,NaN,NaN
156,103,6.1000000000000005,14.0
2,1,6.1000000000000005,2.0
1,0,NaN,NaN
1,0,NaN,NaN
1,1,10.100000000000001,1.0
1,1,3.1,1.0
1,0,NaN,NaN
155,107,8.1,18.0
2,1,5.1000000000000005,1.0
2,1,7.1000000000000005,2.0
1,1,6.1000000000000005,1.0
1,1,7.1000000000000005,1.0
1,0,NaN,NaN
1,1,5.1000000000000005,1.0
1,1,5.1000000000000005,1.0
1,0,NaN,NaN
1,0,NaN,NaN
174,100,3.1,1.0
185,118,6.1000000000000005,6.0
1,0,NaN,NaN
1,1,14.100000000000001,1.0
2,2,6.1000000000000005,1.0
1,0,NaN,NaN
1,0,NaN,NaN
1,0,NaN,NaN
1,1,8.1,1.0
1,0,NaN,NaN
1,1,3.1,1.0
125,86,7.1000000000000005,1.0
1,0,NaN,NaN
81,56,4.1000000000000005,6.0
1,0,NaN,NaN
1,0,NaN,NaN
1,0,NaN,NaN
157,97,7.1000000000000005,2.0
182,113,11.100000000000001,3.0
1,0,NaN,NaN
144,88,10.100000000000001,18.0
1,1,6.1000000000000005,1.0
1,1,8.1,1.0
1,1,4.1000000000000005,1.0
2,2,7.1000000000000005,1.0
1,0,NaN,NaN
1,1,8.1,1.0
1,1,14.100000000000001,1.0
156,95,5.1000000000000005,2.0
1,0,NaN,NaN
7,3,12.100000000000001,3.0
146,82,27.1,26.0
1,0,NaN,NaN
1,1,8.1,1.0
1,1,7.1000000000000005,1.0
159,99,6.1000000000000005,4.0
1,0,NaN,NaN
1,0,NaN,NaN
1,0,NaN,NaN
1,0,NaN,NaN
177,112,8.1,7.0
1,1,14.100000000000001,1.0
2,1,14.100000000000001,2.0
1,1,9.1,1.0
1,0,NaN,NaN
1,0,NaN,NaN
1,0,NaN,NaN
1,1,4.1000000000000005,1.0
1,1,9.1,1.0
1,0,NaN,NaN
1,0,NaN,NaN
1,0,NaN,NaN
1,1,9.1,1.0
1,0,NaN,NaN
1,1,3.1,1.0
173,121,5.1000000000000005,2.0
3,1,9.1,3.0
184,121,8.1,7.0
4,1,5.1000000000000005,1.0
159,108,6.1000000000000005,9.0
3,2,13.100000000000001,3.0
2,1,3.1,1.0
1,0,NaN,NaN
3,1,11.100000000000001,3.0
1,0,NaN,NaN
1,1,12.100000000000001,1.0
1,0,NaN,NaN
162,99,5.1000000000000005,5.0
1,1,5.1000000000000005,1.0
13,9,10.100000000000001,5.0
4,1,15.100000000000001,4.0
1,1,8.1,1.0
1,0,NaN,NaN
1,0,NaN,NaN
1,1,9.1,1.0
1,1,8.1,1.0
1,0,NaN,NaN
1,0,NaN,NaN
1,0,NaN,NaN
1,0,NaN,NaN
1,1,5.1000000000000005,1.0
149,86,6.1000000000000005,15.0
4,3,8.1,4.0
1,1,7.1000000000000005,1.0
1,0,NaN,NaN
1,0,NaN,NaN
1,1,5.1000000000000005,1.0
3,0,NaN,NaN
5,4,11.100000000000001,3.0
174,104,7.1000000000000005,1.0
1,1,7.1000000000000005,1.0
1,0,NaN,NaN
1,1,9.1,1.0
131,93,5.1000000000000005,5.0
1,1,4.1000000000000005,1.0
12,5,8.1,6.0
1,0,NaN,NaN
1,0,NaN,NaN
152,109,10.100000000000001,12.0
1,0,NaN,NaN
1,0,NaN,NaN
1,0,NaN,NaN
1,0,NaN,NaN
168,103,7.1000000000000005,32.0
25,9,6.1000000000000005,2.0
1,0,NaN,NaN
4,2,16.1,3.0
2,2,6.1000000000000005,1.0
1,0,NaN,NaN
2,2,5.1000000000000005,2.0
1,1,5.1000000000000005,1.0
1,0,NaN,NaN
180,114,18.1,15.0
1,1,10.100000000000001,1.0
2,1,5.1000000000000005,2.0
165,102,7.1000000000000005,6.0
1,0,NaN,NaN
1,0,NaN,NaN
1,0,NaN,NaN
1,1,6.1000000000000005,1.0
2,1,15.100000000000001,2.0
1,0,NaN,NaN
1,0,NaN,NaN
15,12,5.1000000000000005,5.0
1,1,12.100000000000001,1.0
183,103,6.1000000000000005,8.0
1,0,NaN,NaN
6,5,6.1000000000000005,2.0
1,1,5.1000000000000005,1.0
2,2,8.1,1.0
5,5,4.1000000000000005,3.0
1,1,7.1000000000000005,1.0
3,3,4.1000000000000005,1.0
1,1,7.1000000000000005,1.0
1,1,3.1,1.0
125,89,7.1000000000000005,13.0
2,0,NaN,NaN
1,0,NaN,NaN
171,105,7.1000000000000005,4.0
144,78,5.1000000000000005,3.0
1,1,4.1000000000000005,1.0
1,0,NaN,NaN
155,89,6.1000000000000005,3.0
1,0,NaN,NaN
1,0,NaN,NaN
5,3,3.1,1.0
1,0,NaN,NaN
16,12,8.1,3.0
1,1,13.100000000000001,1.0
1,1,4.1000000000000005,1.0
3,3,7.1000000000000005,2.0
1,1,8.1,1.0
2,1,12.100000000000001,2.0
172,116,3.1,9.0
156,103,9.1,3.0
1,0,NaN,NaN
1,0,NaN,NaN
1,1,6.1000000000000005,1.0
1,0,NaN,NaN
1,0,NaN,NaN
172,114,4.1000000000000005,4.0
131,78,4.1000000000000005,15.0
1,0,NaN,NaN
154,102,5.1000000000000005,5.0
1,1,4.1000000000000005,1.0
12,4,8.1,4.0
180,117,4.1000000000000005,5.0
1,0,NaN,NaN
124,77,10.100000000000001,8.0
1,0,NaN,NaN
2,2,9.1,2.0
158,110,3.1,1.0
1,1,8.1,1.0
161,108,8.1,17.0
1,0,NaN,NaN
1,1,6.1000000000000005,1.0
1,1,6.1000000000000005,1.0
1,0,NaN,NaN
1,1,4.1000000000000005,1.0
2,2,7.1000000000000005,1.0
1,0,NaN,NaN
3,2,6.1000000000000005,2.0
145,87,6.1000000000000005,20.0
1,1,7.1000000000000005,1.0
1,0,NaN,NaN
176,102,8.1,2.0
1,0,NaN,NaN
1,1,12.100000000000001,1.0
1,1,12.100000000000001,1.0
1,1,6.1000000000000005,1.0
1,1,3.1,1.0
1,1,12.100000000000001,1.0
1,0,NaN,NaN
1,1,7.1000000000000005,1.0
7,3,5.1000000000000005,1.0
175,112,5.1000000000000005,5.0
1,0,NaN,NaN
1,1,6.1000000000000005,1.0
1,0,NaN,NaN
3,1,25.1,3.0
176,98,3.1,2.0
1,0,NaN,NaN
8,7,7.1000000000000005,1.0
1,1,8.1,1.0
1,1,10.100000000000001,1.0
1,0,NaN,NaN
1,0,NaN,NaN
1,1,7.1000000000000005,1.0
1,0,NaN,NaN
179,119,5.1000000000000005,3.0
2,1,21.1,2.0
1,0,NaN,NaN
1,1,5.1000000000000005,1.0
1,1,8.1,1.0
1,0,NaN,NaN
3,2,4.1000000000000005,1.0
2,0,NaN,NaN
185,110,13.100000000000001,3.0
1,1,9.1,1.0
1,0,NaN,NaN
1,1,9.1,1.0
190,118,8.1,15.0
189,122,9.1,13.0
1,1,5.1000000000000005,1.0
183,118,12.100000000000001,10.0
1,1,9.1,1.0
1,1,4.1000000000000005,1.0
24,12,6.1000000000000005,5.0
163,97,8.1,6.0
1,1,8.1,1.0
148,88,8.1,8.0
1,1,4.1000000000000005,1.0
1,1,6.1000000000000005,1.0
1,0,NaN,NaN
1,1,10.100000000000001,1.0
1,0,NaN,NaN
1,0,NaN,NaN
1,1,5.1000000000000005,1.0
1,0,NaN,NaN
1,1,8.1,1.0
1,1,5.1000000000000005,1.0
1,1,11.100000000000001,1.0
1,0,NaN,NaN
1,0,NaN,NaN
1,0,NaN,NaN
1,1,6.1000000000000005,1.0
1,1,5.1000000000000005,1.0
1,0,NaN,NaN
1,1,5.1000000000000005,1.0
1,1,6.1000000000000005,1.0
3,3,5.1000000000000005,2.0
1,1,4.1000000000000005,1.0
1,0,NaN,NaN
1,1,7.1000000000000005,1.0
1,0,NaN,NaN
177,111,4.1000000000000005,3.0
1,1,5.1000000000000005,1.0
1,1,5.1000000000000005,1.0
154,88,5.1000000000000005,2.0
151,103,16.1,10.0
1,0,NaN,NaN
1,1,13.100000000000001,1.0
1,1,13.100000000000001,1.0
176,96,10.100000000000001,9.0
1,0,NaN,NaN
1,0,NaN,NaN
1,1,6.1000000000000005,1.0
1,0,NaN,NaN
5,3,3.1,1.0
3,2,6.1000000000000005,1.0
1,1,7.1000000000000005,1.0
1,1,7.1000000000000005,1.0
1,1,9.1,1.0
1,0,NaN,NaN
1,0,NaN,NaN
1,0,NaN,NaN
1,0,NaN,NaN
4,3,8.1,2.0
1,1,8.1,1.0
1,0,NaN,NaN
2,2,5.1000000000000005,1.0
166,88,7.1000000000000005,2.0
1,0,NaN,NaN
1,0,NaN,NaN
1,1,5.1000000000000005,1.0
1,1,7.1000000000000005,1.0
4,3,6.1000000000000005,3.0
2,1,6.1000000000000005,1.0
1,0,NaN,NaN
1,0,NaN,NaN
1,1,13.100000000000001,1.0
135,82,6.1000000000000005,9.0
1,0,NaN,NaN
1,1,4.1000000000000005,1.0
155,92,7.1000000000000005,2.0
1,0,NaN,NaN
3,2,4.1000000000000005,1.0
1,0,NaN,NaN
161,104,13.100000000000001,9.0
1,1,4.1000000000000005,1.0
1,0,NaN,NaN
1,1,8.1,1.0
1,1,4.1000000000000005,1.0
1,1,8.1,1.0
2,1,8.1,2.0
1,1,7.1000000000000005,1.0
1,1,8.1,1.0
156,93,10.100000000000001,15.0
1,1,10.100000000000001,1.0
170,102,14.100000000000001,7.0
1,0,NaN,NaN
1,0,NaN,NaN
1,0,NaN,NaN
1,1,5.1000000000000005,1.0
1,0,NaN,NaN
1,0,NaN,NaN
1,1,12.100000000000001,1.0
1,0,NaN,NaN
1,1,9.1,1.0
1,1,3.1,1.0
1,1,6.1000000000000005,1.0
144,80,10.100000000000001,9.0
152,83,16.1,6.0
1,1,7.1000000000000005,1.0
1,1,9.1,1.0
2,2,7.1000000000000005,2.0
15,8,22.1,5.0
1,1,4.1000000000000005,1.0
1,0,NaN,NaN
1,0,NaN,NaN
7,3,5.1000000000000005,1.0
1,1,10.100000000000001,1.0
1,0,NaN,NaN
186,102,11.100000000000001,25.0
1,1,7.1000000000000005,1.0
173,105,9.1,3.0
183,109,7.1000000000000005,4.0
8,7,14.100000000000001,4.0
1,0,NaN,NaN
1,1,6.1000000000000005,1.0
1,1,10.100000000000001,1.0
1,1,12.100000000000001,1.0
1,1,5.1000000000000005,1.0
125,83,7.1000000000000005,4.0
1,0,NaN,NaN
1,1,6.1000000000000005,1.0
1,1,20.1,1.0
9,6,5.1000000000000005,3.0
1,1,7.1000000000000005,1.0
1,0,NaN,NaN
1,1,4.1000000000000005,1.0
2,1,8.1,2.0
1,1,7.1000000000000005,1.0
4,1,9.1,1.0
1,0,NaN,NaN
171,105,5.1000000000000005,8.0
1,1,3.1,1.0
3,1,4.1000000000000005,2.0
32,15,5.1000000000000005,4.0
1,1,6.1000000000000005,1.0
1,0,NaN,NaN
1,1,5.1000000000000005,1.0
1,0,NaN,NaN
151,95,4.1000000000000005,11.0
1,0,NaN,NaN
1,0,NaN,NaN
1,0,NaN,NaN
180,112,10.100000000000001,34.0
1,1,3.1,1.0
1,1,5.1000000000000005,1.0
1,1,11.100000000000001,1.0
1,0,NaN,NaN
3,1,11.100000000000001,3.0
1,0,NaN,NaN
1,0,NaN,NaN
1,0,NaN,NaN
2,2,10.100000000000001,2.0
1,0,NaN,NaN
1,1,11.100000000000001,1.0
1,0,NaN,NaN
2,2,7.1000000000000005,2.0
1,1,6.1000000000000005,1.0
1,0,NaN,NaN
1,1,6.1000000000000005,1.0
1,0,NaN,NaN
10,4,6.1000000000000005,1.0
1,1,8.1,1.0
29,16,4.1000000000000005,7.0
158,90,19.1,4.0
4,1,12.100000000000001,3.0
2,1,7.1000000000000005,2.0
185,120,8.1,5.0
1,0,NaN,NaN
3,2,6.1000000000000005,1.0
1,1,8.1,1.0
182,123,7.1000000000000005,7.0
5,2,14.100000000000001,4.0
1,1,8.1,1.0
1,0,NaN,NaN
1,0,NaN,NaN
3,3,8.1,1.0
172,109,6.1000000000000005,9.0
147,93,4.1000000000000005,1.0
5,3,7.1000000000000005,1.0
163,95,7.1000000000000005,4.0
157,81,9.1,31.0
180,106,7.1000000000000005,16.0
182,125,6.1000000000000005,6.0
5,4,5.1000000000000005,2.0
111,70,3.1,6.0
172,107,8.1,10.0
1,1,7.1000000000000005,1.0
1,0,NaN,NaN
1,1,6.1000000000000005,1.0
1,1,6.1000000000000005,1.0
2,2,6.1000000000000005,2.0
1,1,8.1,1.0
8,3,12.100000000000001,8.0
1,0,NaN,NaN
1,0,NaN,NaN
1,1,7.1000000000000005,1.0
1,0,NaN,NaN
1,0,NaN,NaN
1,0,NaN,NaN
1,1,7.1000000000000005,1.0
1,0,NaN,NaN
1,0,NaN,NaN
1,0,NaN,NaN
1,0,NaN,NaN
172,101,6.1000000000000005,7.0
1,0,NaN,NaN
1,0,NaN,NaN
1,0,NaN,NaN
179,123,8.1,4.0
19,10,12.100000000000001,5.0
1,1,3.1,1.0
1,0,NaN,NaN
135,87,7.1000000000000005,5.0
1,0,NaN,NaN
1,1,4.1000000000000005,1.0
1,0,NaN,NaN
1,1,4.1000000000000005,1.0
1,0,NaN,NaN
1,1,2.1,1.0
1,1,7.1000000000000005,1.0
1,1,6.1000000000000005,1.0
1,1,7.1000000000000005,1.0
1,0,NaN,NaN
1,0,NaN,NaN
7,4,15.100000000000001,2.0
1,1,13.100000000000001,1.0
1,1,8.1,1.0
91,53,6.1000000000000005,16.0
153,94,10.100000000000001,25.0
1,0,NaN,NaN
1,0,NaN,NaN
1,0,NaN,NaN
1,1,10.100000000000001,1.0
1,0,NaN,NaN
1,0,NaN,NaN
170,107,7.1000000000000005,22.0
1,0,NaN,NaN
3,0,NaN,NaN
179,112,3.1,1.0
161,91,3.1,3.0
173,100,10.100000000000001,5.0
1,1,8.1,1.0
184,110,5.1000000000000005,2.0
130,80,12.100000000000001,14.0
2,0,NaN,NaN
1,0,NaN,NaN
1,1,6.1000000000000005,1.0
180,110,7.1000000000000005,12.0
1,1,6.1000000000000005,1.0
3,2,16.1,3.0
5,4,5.1000000000000005,1.0
192,117,7.1000000000000005,35.0
1,1,6.1000000000000005,1.0
1,1,6.1000000000000005,1.0
1,1,4.1000000000000005,1.0
1,1,6.1000000000000005,1.0
147,102,4.1000000000000005,1.0
1,0,NaN,NaN
130,77,6.1000000000000005,1.0
1,1,9.1,1.0
1,0,NaN,NaN
1,1,8.1,1.0
1,0,NaN,NaN
1,1,3.1,1.0
1,1,3.1,1.0
1,0,NaN,NaN
1,0,NaN,NaN
181,113,7.1000000000000005,33.0
1,1,6.1000000000000005,1.0
3,0,NaN,NaN
169,110,7.1000000000000005,6.0
1,1,8.1,1.0
1,1,8.1,1.0
1,1,7.1000000000000005,1.0
1,1,5.1000000000000005,1.0
145,86,4.1000000000000005,3.0
1,1,7.1000000000000005,1.0
14,10,10.100000000000001,10.0
176,113,8.1,9.0
1,0,NaN,NaN
162,108,11.100000000000001,23.0
1,0,NaN,NaN
1,0,NaN,NaN
1,0,NaN,NaN
1,0,NaN,NaN
1,0,NaN,NaN
1,1,15.100000000000001,1.0
1,1,10.100000000000001,1.0
1,0,NaN,NaN
1,1,6.1000000000000005,1.0
1,0,NaN,NaN
155,103,5.1000000000000005,2.0
1,1,8.1,1.0
1,1,9.1,1.0
32,7,3.1,2.0
1,1,7.1000000000000005,1.0
1,0,NaN,NaN
11,9,2.1,1.0
2,1,17.1,2.0
1,0,NaN,NaN
1,1,9.1,1.0
156,103,7.1000000000000005,4.0
3,0,NaN,NaN
1,0,NaN,NaN
1,1,3.1,1.0
5,2,7.1000000000000005,2.0
1,1,5.1000000000000005,1.0
1,1,5.1000000000000005,1.0
1,0,NaN,NaN
5,3,10.100000000000001,4.0
183,112,7.1000000000000005,3.0
1,1,6.1000000000000005,1.0
166,107,5.1000000000000005,14.0
172,101,14.100000000000001,5.0
1,1,7.1000000000000005,1.0
1,1,9.1,1.0
1,1,7.1000000000000005,1.0
1,1,8.1,1.0
1,1,8.1,1.0
1,0,NaN,NaN
1,1,8.1,1.0
173,110,6.1000000000000005,14.0
185,131,6.1000000000000005,2.0
1,0,NaN,NaN
30,13,5.1000000000000005,14.0
149,106,4.1000000000000005,4.0
1,0,NaN,NaN
4,4,8.1,1.0
1,1,5.1000000000000005,1.0
5,2,12.100000000000001,5.0
1,0,NaN,NaN
1,1,5.1000000000000005,1.0
1,0,NaN,NaN
1,0,NaN,NaN
178,105,13.100000000000001,6.0
1,1,8.1,1.0
1,1,5.1000000000000005,1.0
1,1,4.1000000000000005,1.0
1,0,NaN,NaN
1,0,NaN,NaN
1,0,NaN,NaN
184,116,11.100000000000001,1.0
1,0,NaN,NaN
1,0,NaN,NaN
1,1,4.1000000000000005,1.0
1,1,8.1,1.0
1,0,NaN,NaN
1,1,6.1000000000000005,1.0
178,109,7.1000000000000005,8.0
83,48,7.1000000000000005,3.0
1,1,5.1000000000000005,1.0
1,0,NaN,NaN
1,0,NaN,NaN
1,0,NaN,NaN
1,0,NaN,NaN
1,0,NaN,NaN
159,90,7.1000000000000005,1.0
1,0,NaN,NaN
1,1,8.1,1.0
178,120,6.1000000000000005,3.0
1,0,NaN,NaN
1,0,NaN,NaN
1,1,5.1000000000000005,1.0
1,0,NaN,NaN
158,94,5.1000000000000005,4.0
1,1,9.1,1.0
1,1,6.1000000000000005,1.0
1,1,4.1000000000000005,1.0
1,1,5.1000000000000005,1.0
188,119,5.1000000000000005,1.0
1,0,NaN,NaN
1,1,6.1000000000000005,1.0
1,0,NaN,NaN
