run_id,facility_id,n_residents,n_staff,total_FTE,index_case_type,I_tot_staff,I_tot_res,index_case_id,index_case_beta_max,t_index_case_recovery
1,10000003,88,121,73.8,worker,1,0,152,0.014137872423248356,13.4
2,10000003,88,121,73.8,worker,1,0,151,1.1846777393490584e-9,13.100000000000001
3,10000003,88,121,73.8,worker,2,0,169,0.00421558111450056,13.200000000000001
4,10000003,88,121,73.8,resident,0,1,10,0.0001779175649362082,10.9
5,10000003,88,121,73.8,worker,1,0,111,0.00046023759439292274,10.200000000000001
6,10000003,88,121,73.8,worker,1,0,157,5.974271224203253e-7,9.1
7,10000003,88,121,73.8,worker,1,0,122,0.000533362702480913,15.5
8,10000003,88,121,73.8,resident,0,1,59,2.408392390498044e-10,12.5
9,10000003,88,121,73.8,resident,0,14,78,0.10711820854118696,14.5
10,10000003,88,121,73.8,resident,0,1,25,2.8501941037807e-5,12.3
11,10000003,88,121,73.8,worker,1,0,124,0.0003372121220681357,14.4
12,10000003,88,121,73.8,worker,1,0,127,3.67133759786172e-5,10.700000000000001
13,10000003,88,121,73.8,worker,1,0,140,3.913465557143102e-19,14.600000000000001
14,10000003,88,121,73.8,resident,0,1,15,0.003133156407778231,12.200000000000001
15,10000003,88,121,73.8,worker,3,0,157,0.11875675498006309,11.9
16,10000003,88,121,73.8,worker,1,0,165,0.003873352541194379,14.600000000000001
17,10000003,88,121,73.8,worker,2,1,198,0.14918302396337896,16.400000000000002
18,10000003,88,121,73.8,resident,0,2,73,0.012412557012892301,13.3
19,10000003,88,121,73.8,worker,1,0,107,7.21686910064325e-7,11.100000000000001
20,10000003,88,121,73.8,worker,1,0,125,2.1604711795757703e-10,16.0
21,10000003,88,121,73.8,worker,4,0,112,0.08977528119504036,15.200000000000001
22,10000003,88,121,73.8,worker,1,0,181,1.4354535437413214e-12,14.100000000000001
23,10000003,88,121,73.8,resident,0,8,56,0.06466444483156772,15.100000000000001
24,10000003,88,121,73.8,worker,1,0,151,0.015792678881722217,14.8
25,10000003,88,121,73.8,worker,1,0,144,0.011427224883885877,10.0
26,10000003,88,121,73.8,worker,1,0,119,3.4738859754997795e-7,12.8
27,10000003,88,121,73.8,worker,1,0,109,0.02190115687325276,16.0
28,10000003,88,121,73.8,worker,1,0,175,0.010602143975418876,11.200000000000001
29,10000003,88,121,73.8,worker,1,0,112,2.3836593937300607e-7,15.5
30,10000003,88,121,73.8,resident,0,3,42,0.003295373660079752,18.3
31,10000003,88,121,73.8,worker,1,0,170,1.5423470504910956e-5,13.200000000000001
32,10000003,88,121,73.8,worker,1,0,154,0.06266417999174285,12.700000000000001
33,10000003,88,121,73.8,worker,1,0,140,8.49688205936534e-5,11.600000000000001
34,10000003,88,121,73.8,worker,1,0,139,0.002076055480862843,15.100000000000001
35,10000003,88,121,73.8,worker,1,0,193,7.142462815091808e-5,13.700000000000001
36,10000003,88,121,73.8,worker,1,0,160,6.277354961084394e-7,19.200000000000003
37,10000003,88,121,73.8,worker,4,1,136,0.32503745041957555,11.9
38,10000003,88,121,73.8,worker,1,0,162,9.410434396752398e-6,10.9
39,10000003,88,121,73.8,worker,1,0,121,0.00043361895763114423,11.9
40,10000003,88,121,73.8,worker,1,0,177,0.014318367215716393,13.200000000000001
41,10000003,88,121,73.8,resident,0,16,68,0.1283956328833595,15.3
42,10000003,88,121,73.8,worker,2,1,102,0.07685490339403762,13.3
43,10000003,88,121,73.8,worker,1,0,170,6.69271140058916e-6,12.100000000000001
44,10000003,88,121,73.8,worker,1,0,168,3.274658892746098e-6,11.200000000000001
45,10000003,88,121,73.8,worker,1,0,142,0.013059190118513005,9.3
46,10000003,88,121,73.8,resident,0,2,4,0.00034898690745910566,9.200000000000001
47,10000003,88,121,73.8,worker,1,0,140,3.726464021507716e-14,9.200000000000001
48,10000003,88,121,73.8,worker,1,0,130,5.288583765030619e-8,10.9
49,10000003,88,121,73.8,resident,0,2,20,0.0019032902845976046,10.700000000000001
50,10000003,88,121,73.8,worker,1,0,185,1.5240734701539474e-5,19.1
51,10000003,88,121,73.8,worker,1,0,207,0.0003100376157555073,11.4
52,10000003,88,121,73.8,worker,1,0,187,0.0013232956351485793,13.100000000000001
53,10000003,88,121,73.8,worker,1,0,158,0.00019303670897528866,11.700000000000001
54,10000003,88,121,73.8,worker,2,0,152,0.010598441698856029,9.5
55,10000003,88,121,73.8,resident,0,1,44,0.010682182112667239,16.1
56,10000003,88,121,73.8,resident,0,5,73,0.02194903608626612,12.600000000000001
57,10000003,88,121,73.8,worker,1,0,120,0.00039989885810671615,11.3
58,10000003,88,121,73.8,worker,1,0,108,0.00042310302951333294,16.400000000000002
59,10000003,88,121,73.8,resident,2,17,58,0.20900774114064155,8.200000000000001
60,10000003,88,121,73.8,worker,1,0,193,0.002864229967242071,9.4
61,10000003,88,121,73.8,resident,0,1,12,6.850972745583564e-11,17.400000000000002
62,10000003,88,121,73.8,worker,1,0,167,1.707584896553319e-5,16.8
63,10000003,88,121,73.8,worker,1,0,157,0.023984574700089738,14.5
