secondary_cases_tot
1
0
2
0
0
0
0
0
15
0
0
0
0
1
21
0
12
1
0
0
17
0
8
4
0
0
7
0
0
1
0
5
0
0
0
0
18
0
0
1
23
9
0
0
0
0
0
0
0
0
0
0
0
1
4
2
0
0
14
0
0
0
1
0
4
2
0
0
0
0
0
4
0
9
0
0
7
1
9
2
9
9
0
0
21
0
6
0
0
5
0
7
0
27
5
0
0
0
1
0
12
0
0
0
6
1
0
1
0
12
1
1
0
0
5
0
0
0
0
0
2
0
2
0
0
0
0
0
0
0
0
4
0
1
1
0
0
1
8
0
0
2
17
0
0
0
0
0
0
18
0
8
0
0
11
0
0
0
47
0
19
0
0
0
3
0
8
3
0
1
0
19
1
0
0
0
0
0
0
0
0
0
0
2
0
0
5
0
5
0
29
2
2
1
0
0
13
13
0
0
0
0
0
0
29
0
0
0
0
0
0
1
0
1
0
16
3
0
29
1
0
0
1
0
0
1
7
0
7
0
2
0
0
0
0
2
1
0
2
0
0
0
0
0
10
0
0
0
0
0
2
12
0
4
0
4
0
0
0
3
0
0
0
0
0
0
0
0
0
0
8
11
1
0
2
0
0
4
2
2
0
12
0
2
0
0
0
0
1
1
0
2
0
0
0
9
0
15
7
3
15
0
0
0
0
0
0
1
1
1
10
0
3
0
1
9
0
0
4
0
0
0
1
1
0
0
26
0
1
8
0
0
0
0
0
4
3
0
0
10
9
0
0
0
1
0
0
0
2
1
0
0
1
0
0
0
0
0
7
0
2
3
0
3
17
0
0
0
4
1
0
0
0
0
6
5
0
0
0
0
17
0
0
0
3
1
11
0
0
6
0
0
0
0
7
1
0
0
14
0
0
0
2
0
0
0
1
0
2
1
0
0
5
0
1
0
9
4
20
0
0
4
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
13
0
5
5
0
0
0
0
0
0
0
0
0
0
0
3
0
11
0
0
0
3
4
0
0
0
0
0
0
2
2
9
0
0
0
0
9
18
0
0
1
0
6
0
8
0
0
0
3
3
0
1
0
0
1
4
0
0
4
0
0
0
0
6
4
0
0
12
0
1
0
17
1
0
0
26
4
0
0
1
0
0
0
0
0
0
1
0
1
0
0
0
0
0
2
3
15
0
0
2
0
4
0
0
0
0
13
0
0
3
0
0
0
2
0
8
0
0
0
0
14
0
0
1
0
0
4
9
0
0
0
16
2
0
0
0
0
2
0
0
0
0
0
0
0
1
0
0
8
26
0
0
0
5
0
1
0
0
0
13
7
0
0
4
23
0
1
11
6
0
6
0
21
0
0
5
0
0
0
4
7
1
8
6
0
6
0
0
9
0
18
0
0
0
0
0
0
0
7
0
0
0
0
4
0
2
2
0
0
0
22
7
0
0
0
0
1
7
5
0
0
1
0
10
9
0
0
11
5
0
1
7
0
5
4
0
3
0
12
0
0
0
0
0
3
0
0
0
0
1
0
13
0
0
1
4
2
0
1
0
0
4
0
0
5
0
0
5
0
2
0
3
0
3
1
6
0
0
6
0
0
7
1
0
0
12
0
0
0
0
0
0
0
1
0
1
7
1
1
24
2
0
0
0
0
18
24
0
0
0
0
0
1
0
4
0
0
0
1
3
0
0
1
2
0
0
0
0
0
0
19
0
4
0
0
10
0
0
0
11
0
0
0
1
1
7
0
3
0
1
0
0
0
2
0
0
0
0
6
2
1
9
0
29
9
0
1
0
0
0
0
11
0
0
1
0
17
0
0
10
0
0
0
4
5
0
0
0
0
6
9
0
0
1
6
0
0
32
0
0
0
7
4
41
1
4
0
0
0
0
0
0
0
0
0
0
0
0
5
0
9
0
0
0
0
0
0
14
0
1
0
0
0
0
0
0
1
1
14
8
0
0
0
0
1
0
0
1
0
0
0
2
2
6
0
0
0
0
1
1
23
0
0
0
0
22
0
0
0
1
0
0
0
0
0
1
10
0
0
0
0
2
6
0
0
0
1
0
4
0
0
0
20
2
0
0
0
9
0
0
1
0
3
1
0
0
5
0
0
0
6
9
0
0
7
0
0
2
4
22
5
0
11
0
0
0
14
1
0
0
1
0
0
0
10
0
0
0
2
0
0
0
5
0
2
2
0
0
0
17
0
0
0
20
6
3
5
1
0
0
0
0
