run_id,facility_id,n_residents,n_staff,total_FTE,index_case_type,I_tot_staff,I_tot_res,index_case_id,index_case_beta_max,t_index_case_recovery
1,10000003,88,121,73.8,worker,2,1,152,0.13289600077853453,13.4
2,10000003,88,121,73.8,worker,1,0,151,1.1135970749881148e-8,13.100000000000001
3,10000003,88,121,73.8,worker,1,2,169,0.03962646247630525,13.200000000000001
4,10000003,88,121,73.8,resident,0,1,10,0.0016724251104003568,10.9
5,10000003,88,121,73.8,worker,1,0,111,0.004326233387293473,10.200000000000001
6,10000003,88,121,73.8,worker,1,0,157,5.615814950751057e-6,9.1
7,10000003,88,121,73.8,worker,1,0,122,0.0050136094033205805,15.5
8,10000003,88,121,73.8,resident,0,1,59,2.2638888470681607e-9,12.5
9,10000003,88,121,73.8,resident,4,14,78,1.0069111602871572,14.5
10,10000003,88,121,73.8,resident,0,1,25,0.00026791824575538573,12.3
11,10000003,88,121,73.8,worker,1,0,124,0.0031697939474404748,14.4
12,10000003,88,121,73.8,worker,1,0,127,0.00034510573419900163,10.700000000000001
13,10000003,88,121,73.8,worker,1,0,140,3.678657623714515e-18,14.600000000000001
14,10000003,88,121,73.8,resident,1,1,15,0.029451670233115367,12.200000000000001
15,10000003,88,121,73.8,worker,14,8,157,1.1163134968125927,11.9
16,10000003,88,121,73.8,worker,1,0,165,0.03640951388722715,14.600000000000001
17,10000003,88,121,73.8,worker,9,4,198,1.402320425255762,16.400000000000002
18,10000003,88,121,73.8,resident,0,2,73,0.11667803592118761,13.3
19,10000003,88,121,73.8,worker,1,0,107,6.7838569546046535e-6,11.100000000000001
20,10000003,88,121,73.8,worker,1,0,125,2.0308429088012237e-9,16.0
21,10000003,88,121,73.8,worker,11,7,112,0.8438876432333793,15.200000000000001
22,10000003,88,121,73.8,worker,1,0,181,1.3493263311168418e-11,14.100000000000001
23,10000003,88,121,73.8,resident,5,8,56,0.6078457814167364,15.100000000000001
24,10000003,88,121,73.8,worker,4,2,151,0.1484511814881888,14.8
25,10000003,88,121,73.8,worker,1,0,144,0.10741591390852723,10.0
26,10000003,88,121,73.8,worker,1,0,119,3.2654528169697924e-6,12.8
27,10000003,88,121,73.8,worker,6,2,109,0.2058708746085759,16.0
28,10000003,88,121,73.8,worker,1,0,175,0.09966015336893741,11.200000000000001
29,10000003,88,121,73.8,worker,1,0,112,2.240639830106257e-6,15.5
30,10000003,88,121,73.8,resident,0,2,42,0.030976512404749662,18.3
31,10000003,88,121,73.8,worker,1,0,170,0.00014498062274616294,13.200000000000001
32,10000003,88,121,73.8,worker,9,1,154,0.5890432919223827,12.700000000000001
33,10000003,88,121,73.8,worker,1,0,140,0.0007987069135803418,11.600000000000001
34,10000003,88,121,73.8,worker,1,0,139,0.01951492152011072,15.100000000000001
35,10000003,88,121,73.8,worker,1,0,193,0.0006713915046186298,13.700000000000001
36,10000003,88,121,73.8,worker,1,0,160,5.900713663419331e-6,19.200000000000003
37,10000003,88,121,73.8,worker,16,5,136,3.0553520339440094,11.9
38,10000003,88,121,73.8,worker,1,0,162,8.845808332947253e-5,10.9
39,10000003,88,121,73.8,worker,1,0,121,0.004076018201732755,11.9
40,10000003,88,121,73.8,worker,2,0,177,0.13459265182773408,13.200000000000001
41,10000003,88,121,73.8,resident,7,23,68,1.2069189491035792,15.3
42,10000003,88,121,73.8,worker,8,2,102,0.7224360919039536,13.3
43,10000003,88,121,73.8,worker,1,0,170,6.29114871655381e-5,12.100000000000001
44,10000003,88,121,73.8,worker,1,0,168,3.078179359181332e-5,11.200000000000001
45,10000003,88,121,73.8,worker,1,0,142,0.12275638711402224,9.3
46,10000003,88,121,73.8,resident,0,1,4,0.003280476930115592,9.200000000000001
47,10000003,88,121,73.8,worker,1,0,140,3.5028761802172523e-13,9.200000000000001
48,10000003,88,121,73.8,worker,1,0,130,4.97126873912878e-7,10.9
49,10000003,88,121,73.8,resident,0,1,20,0.01789092867521748,10.700000000000001
50,10000003,88,121,73.8,worker,1,0,185,0.00014326290619447104,19.1
51,10000003,88,121,73.8,worker,1,0,207,0.002914353588101768,11.4
52,10000003,88,121,73.8,worker,1,0,187,0.012438978970396643,13.100000000000001
53,10000003,88,121,73.8,worker,1,0,158,0.001814545064367713,11.700000000000001
54,10000003,88,121,73.8,worker,2,0,152,0.09962535196924666,9.5
55,10000003,88,121,73.8,resident,0,5,44,0.10041251185907202,16.1
56,10000003,88,121,73.8,resident,1,2,73,0.2063209392109015,12.600000000000001
57,10000003,88,121,73.8,worker,1,0,120,0.003759049266203131,11.3
58,10000003,88,121,73.8,worker,1,0,108,0.003977168477425329,16.400000000000002
59,10000003,88,121,73.8,resident,8,8,58,1.9646727667220303,8.200000000000001
60,10000003,88,121,73.8,worker,2,0,193,0.02692376169207546,9.4
61,10000003,88,121,73.8,resident,0,1,12,6.43991438084855e-10,17.400000000000002
62,10000003,88,121,73.8,worker,1,0,167,0.00016051298027601197,16.8
63,10000003,88,121,73.8,worker,1,1,157,0.22545500218084347,14.5
64,10000003,88,121,73.8,worker,1,0,105,7.954489856982893e-5,14.4
65,10000003,88,121,73.8,worker,4,3,109,0.13478496892034875,11.9
66,10000003,88,121,73.8,worker,4,1,128,0.22942211732004408,9.9
67,10000003,88,121,73.8,resident,0,1,47,2.284268986165017e-5,17.900000000000002
68,10000003,88,121,73.8,resident,0,1,19,4.046233794732956e-7,11.4
69,10000003,88,121,73.8,resident,0,1,75,0.09986169995028354,15.100000000000001
70,10000003,88,121,73.8,worker,1,0,178,0.007317395784161048,13.0
71,10000003,88,121,73.8,resident,0,1,74,1.7108055313144208e-7,13.4
72,10000003,88,121,73.8,resident,2,4,87,0.4736332816684607,13.9
73,10000003,88,121,73.8,resident,0,1,83,0.009024493686426424,10.3
74,10000003,88,121,73.8,resident,5,5,78,0.4596321488363204,14.9
