run_id,facility_id,n_residents,n_staff,total_FTE,index_case_type,I_tot_staff,I_tot_res,index_case_id,index_case_beta_max,t_index_case_recovery
1,10000003,88,121,73.8,worker,2,0,152,0.1074478304166875,13.4
2,10000003,88,121,73.8,worker,1,0,151,9.003550819052845e-9,13.100000000000001
3,10000003,88,121,73.8,worker,1,2,169,0.03203841647020425,13.200000000000001
4,10000003,88,121,73.8,resident,0,1,10,0.0013521734935151824,10.9
5,10000003,88,121,73.8,worker,1,0,111,0.0034978057173862126,10.200000000000001
6,10000003,88,121,73.8,worker,1,0,157,4.540446130394473e-6,9.1
7,10000003,88,121,73.8,worker,1,0,122,0.004053556538854938,15.5
8,10000003,88,121,73.8,resident,0,1,59,1.830378216778513e-9,12.5
9,10000003,88,121,73.8,resident,6,52,78,0.8140983849130209,14.5
10,10000003,88,121,73.8,resident,0,1,25,0.00021661475188733322,12.3
11,10000003,88,121,73.8,worker,1,0,124,0.002562812127717831,14.4
12,10000003,88,121,73.8,worker,1,0,127,0.00027902165743749074,10.700000000000001
13,10000003,88,121,73.8,worker,1,0,140,2.9742338234287577e-18,14.600000000000001
14,10000003,88,121,73.8,resident,0,2,15,0.023811988699114554,12.200000000000001
15,10000003,88,121,73.8,worker,14,8,157,0.9025513378484794,11.9
16,10000003,88,121,73.8,worker,1,0,165,0.029437479313077275,14.600000000000001
17,10000003,88,121,73.8,worker,9,4,198,1.1337909821216798,16.400000000000002
18,10000003,88,121,73.8,resident,0,9,73,0.09433543329798148,13.3
19,10000003,88,121,73.8,worker,1,0,107,5.484820516488869e-6,11.100000000000001
20,10000003,88,121,73.8,worker,1,0,125,1.6419580964775854e-9,16.0
21,10000003,88,121,73.8,worker,12,5,112,0.6822921370823066,15.200000000000001
22,10000003,88,121,73.8,worker,1,0,181,1.0909446932434043e-11,14.100000000000001
23,10000003,88,121,73.8,resident,4,42,56,0.49144978071991463,15.100000000000001
24,10000003,88,121,73.8,worker,5,0,151,0.12002435950108885,14.8
25,10000003,88,121,73.8,worker,1,0,144,0.08684690911753266,10.0
26,10000003,88,121,73.8,worker,1,0,119,2.6401533413798322e-6,12.8
27,10000003,88,121,73.8,worker,6,1,109,0.166448792236721,16.0
28,10000003,88,121,73.8,worker,1,0,175,0.08057629421318345,11.200000000000001
29,10000003,88,121,73.8,worker,1,0,112,1.811581139234846e-6,15.5
30,10000003,88,121,73.8,resident,2,4,42,0.025044839816606112,18.3
31,10000003,88,121,73.8,worker,1,0,170,0.00011721837583732326,13.200000000000001
32,10000003,88,121,73.8,worker,5,1,154,0.4762477679372456,12.700000000000001
33,10000003,88,121,73.8,worker,1,0,140,0.0006457630365117658,11.600000000000001
34,10000003,88,121,73.8,worker,1,0,139,0.015778021654557602,15.100000000000001
35,10000003,88,121,73.8,worker,1,0,193,0.0005428271739469773,13.700000000000001
36,10000003,88,121,73.8,worker,1,0,160,4.77078977042414e-6,19.200000000000003
37,10000003,88,121,73.8,worker,14,5,136,2.470284623188774,11.9
38,10000003,88,121,73.8,worker,1,0,162,7.15193014153182e-5,10.9
39,10000003,88,121,73.8,worker,1,0,121,0.003295504077996696,11.9
40,10000003,88,121,73.8,worker,2,0,177,0.10881959083944458,13.200000000000001
41,10000003,88,121,73.8,resident,8,57,68,0.9758068099135322,15.3
42,10000003,88,121,73.8,worker,5,2,102,0.584097265794686,13.3
43,10000003,88,121,73.8,worker,1,0,170,5.086460664447762e-5,12.100000000000001
44,10000003,88,121,73.8,worker,1,0,168,2.4887407584870345e-5,11.200000000000001
45,10000003,88,121,73.8,worker,1,0,142,0.09924984490069884,9.3
46,10000003,88,121,73.8,resident,1,2,4,0.0026523004966892026,9.200000000000001
47,10000003,88,121,73.8,worker,1,0,140,2.8321126563458637e-13,9.200000000000001
48,10000003,88,121,73.8,worker,1,0,130,4.01932366142327e-7,10.9
49,10000003,88,121,73.8,resident,0,1,20,0.014465006162941794,10.700000000000001
50,10000003,88,121,73.8,worker,1,0,185,0.00011582958373169999,19.1
51,10000003,88,121,73.8,worker,1,0,207,0.0023562858797418554,11.4
52,10000003,88,121,73.8,worker,1,0,187,0.010057046827129202,13.100000000000001
53,10000003,88,121,73.8,worker,1,0,158,0.0014670789882121936,11.700000000000001
54,10000003,88,121,73.8,worker,2,0,152,0.08054815691130582,9.5
55,10000003,88,121,73.8,resident,0,9,44,0.081184584056271,16.1
56,10000003,88,121,73.8,resident,1,17,73,0.16681267425562252,12.600000000000001
57,10000003,88,121,73.8,worker,1,0,120,0.0030392313216110424,11.3
58,10000003,88,121,73.8,worker,1,0,108,0.00321558302430133,16.400000000000002
59,10000003,88,121,73.8,resident,6,56,58,1.5884588326688758,8.200000000000001
60,10000003,88,121,73.8,worker,1,0,193,0.02176814775103974,9.4
61,10000003,88,121,73.8,resident,0,1,12,5.206739286643509e-10,17.400000000000002
62,10000003,88,121,73.8,worker,1,0,167,0.00012977645213805224,16.8
63,10000003,88,121,73.8,worker,1,1,157,0.18228276772068197,14.5
64,10000003,88,121,73.8,worker,1,0,105,6.431289671603192e-5,14.4
65,10000003,88,121,73.8,worker,3,2,109,0.10897508125475008,11.9
