run_id,facility_id,n_residents,n_staff,total_FTE,index_case_type,I_tot_staff,I_tot_res,index_case_id,index_case_beta_max,t_index_case_recovery
1,10000003,88,121,73.8,worker,2,1,152,0.12441327732458551,13.4
2,10000003,88,121,73.8,worker,1,0,151,1.0425164106271713e-8,13.100000000000001
3,10000003,88,121,73.8,worker,1,2,169,0.037097113807604915,13.200000000000001
4,10000003,88,121,73.8,resident,0,1,10,0.0015656745714386323,10.9
5,10000003,88,121,73.8,worker,1,0,111,0.00405009083065772,10.200000000000001
6,10000003,88,121,73.8,worker,1,0,157,5.257358677298863e-6,9.1
7,10000003,88,121,73.8,worker,1,0,122,0.004693591781832033,15.5
8,10000003,88,121,73.8,resident,0,1,59,2.1193853036382785e-9,12.5
9,10000003,88,121,73.8,resident,6,12,78,0.9426402351624452,14.5
10,10000003,88,121,73.8,resident,0,1,25,0.0002508170811327016,12.3
11,10000003,88,121,73.8,worker,1,0,124,0.0029674666741995935,14.4
12,10000003,88,121,73.8,worker,1,0,127,0.00032307770861183133,10.700000000000001
13,10000003,88,121,73.8,worker,1,0,140,3.4438496902859297e-18,14.600000000000001
14,10000003,88,121,73.8,resident,1,1,15,0.027571776388448432,12.200000000000001
15,10000003,88,121,73.8,worker,14,8,157,1.0450594438245553,11.9
16,10000003,88,121,73.8,worker,1,0,165,0.03408550236251053,14.600000000000001
17,10000003,88,121,73.8,worker,9,4,198,1.3128106108777347,16.400000000000002
18,10000003,88,121,73.8,resident,0,2,73,0.10923050171345224,13.3
19,10000003,88,121,73.8,worker,1,0,107,6.3508448085660596e-6,11.100000000000001
20,10000003,88,121,73.8,worker,1,0,125,1.901214638026678e-9,16.0
21,10000003,88,121,73.8,worker,11,7,112,0.790022474516355,15.200000000000001
22,10000003,88,121,73.8,worker,1,0,181,1.2631991184923625e-11,14.100000000000001
23,10000003,88,121,73.8,resident,4,6,56,0.5690471145177958,15.100000000000001
24,10000003,88,121,73.8,worker,4,1,151,0.1389755741591555,14.8
25,10000003,88,121,73.8,worker,1,0,144,0.10055957897819572,10.0
26,10000003,88,121,73.8,worker,1,0,119,3.057019658439806e-6,12.8
27,10000003,88,121,73.8,worker,6,2,109,0.19273018048462429,16.0
28,10000003,88,121,73.8,worker,1,0,175,0.0932988669836861,11.200000000000001
29,10000003,88,121,73.8,worker,1,0,112,2.097620266482453e-6,15.5
30,10000003,88,121,73.8,resident,0,2,42,0.02899928820870181,18.3
31,10000003,88,121,73.8,worker,1,0,170,0.00013572654044321638,13.200000000000001
32,10000003,88,121,73.8,worker,5,1,154,0.5514447839273371,12.700000000000001
33,10000003,88,121,73.8,worker,1,0,140,0.0007477256212241498,11.600000000000001
34,10000003,88,121,73.8,worker,1,0,139,0.018269288231593014,15.100000000000001
35,10000003,88,121,73.8,worker,1,0,193,0.000628536727728079,13.700000000000001
36,10000003,88,121,73.8,worker,1,0,160,5.5240723657542665e-6,19.200000000000003
37,10000003,88,121,73.8,worker,15,4,136,2.860329563692264,11.9
38,10000003,88,121,73.8,worker,1,0,162,8.281182269142108e-5,10.9
39,10000003,88,121,73.8,worker,1,0,121,0.0038158468271540682,11.9
40,10000003,88,121,73.8,worker,2,0,177,0.12600163149830426,13.200000000000001
41,10000003,88,121,73.8,resident,7,23,68,1.1298815693735635,15.3
42,10000003,88,121,73.8,worker,8,2,102,0.6763231498675312,13.3
43,10000003,88,121,73.8,worker,1,0,170,5.8895860325184605e-5,12.100000000000001
44,10000003,88,121,73.8,worker,1,0,168,2.881699825616566e-5,11.200000000000001
45,10000003,88,121,73.8,worker,1,0,142,0.11492087304291443,9.3
46,10000003,88,121,73.8,resident,0,1,4,0.003071084785640129,9.200000000000001
47,10000003,88,121,73.8,worker,1,0,140,3.2792883389267896e-13,9.200000000000001
48,10000003,88,121,73.8,worker,1,0,130,4.653953713226944e-7,10.9
49,10000003,88,121,73.8,resident,0,1,20,0.01674895450445892,10.700000000000001
50,10000003,88,121,73.8,worker,1,0,185,0.00013411846537354736,19.1
51,10000003,88,121,73.8,worker,1,0,207,0.002728331018648464,11.4
52,10000003,88,121,73.8,worker,1,0,187,0.011645001589307495,13.100000000000001
53,10000003,88,121,73.8,worker,1,0,158,0.0016987230389825401,11.700000000000001
54,10000003,88,121,73.8,worker,2,0,152,0.09326628694993304,9.5
55,10000003,88,121,73.8,resident,0,5,44,0.09400320259147169,16.1
56,10000003,88,121,73.8,resident,1,2,73,0.19315151755914184,12.600000000000001
57,10000003,88,121,73.8,worker,1,0,120,0.003519109951339102,11.3
58,10000003,88,121,73.8,worker,1,0,108,0.00372330665971733,16.400000000000002
59,10000003,88,121,73.8,resident,8,7,58,1.8392681220376454,8.200000000000001
60,10000003,88,121,73.8,worker,1,0,193,0.025205223711730222,9.4
61,10000003,88,121,73.8,resident,0,1,12,6.028856016113536e-10,17.400000000000002
62,10000003,88,121,73.8,worker,1,0,167,0.00015026747089669207,16.8
63,10000003,88,121,73.8,worker,1,1,157,0.21106425736078965,14.5
64,10000003,88,121,73.8,worker,1,0,105,7.446756461856328e-5,14.4
65,10000003,88,121,73.8,worker,3,2,109,0.12618167303181588,11.9
66,10000003,88,121,73.8,worker,4,1,128,0.21477815238472214,9.9
67,10000003,88,121,73.8,resident,0,1,47,2.138464582792782e-5,17.900000000000002
68,10000003,88,121,73.8,resident,0,1,19,3.7879635525159593e-7,11.4
69,10000003,88,121,73.8,resident,0,1,75,0.09348754888962717,15.100000000000001
70,10000003,88,121,73.8,worker,1,0,178,0.0068503279681507686,13.0
71,10000003,88,121,73.8,resident,0,1,74,1.6016051782517984e-7,13.4
72,10000003,88,121,73.8,resident,2,4,87,0.44340137007260155,13.9
73,10000003,88,121,73.8,resident,0,1,83,0.008448462174526866,10.3
74,10000003,88,121,73.8,resident,4,6,78,0.43029392657017235,14.9
75,10000003,88,121,73.8,resident,0,1,62,0.05008184031520887,12.3
76,10000003,88,121,73.8,worker,1,0,116,2.185872395101749e-5,8.4
77,10000003,88,121,73.8,worker,7,1,186,0.3801377146028751,12.0
78,10000003,88,121,73.8,worker,1,1,140,0.018718562317794618,13.3
79,10000003,88,121,73.8,resident,6,4,27,0.5574031981181614,10.8
80,10000003,88,121,73.8,resident,1,2,32,0.08587581806260065,24.8
