run_id,facility_id,n_residents,n_staff,total_FTE,index_case_type,I_tot_staff,I_tot_res,index_case_id,index_case_beta_max,t_index_case_recovery
1,10000003,88,121,73.8,worker,2,1,152,0.1272408518092352,13.4
2,10000003,88,121,73.8,worker,1,0,151,1.0662099654141526e-8,13.100000000000001
3,10000003,88,121,73.8,worker,1,2,169,0.037940230030505034,13.200000000000001
4,10000003,88,121,73.8,resident,0,1,10,0.001601258084425874,10.9
5,10000003,88,121,73.8,worker,1,0,111,0.0041421383495363045,10.200000000000001
6,10000003,88,121,73.8,worker,1,0,157,5.376844101782928e-6,9.1
7,10000003,88,121,73.8,worker,1,0,122,0.0048002643223282165,15.5
8,10000003,88,121,73.8,resident,0,1,59,2.167553151448239e-9,12.5
9,10000003,88,121,73.8,resident,4,30,78,0.9640638768706826,14.5
10,10000003,88,121,73.8,resident,0,1,25,0.000256517469340263,12.3
11,10000003,88,121,73.8,worker,1,0,124,0.0030349090986132206,14.4
12,10000003,88,121,73.8,worker,1,0,127,0.0003304203838075548,10.700000000000001
13,10000003,88,121,73.8,worker,1,0,140,3.522119001428792e-18,14.600000000000001
14,10000003,88,121,73.8,resident,0,2,15,0.028198407670004075,12.200000000000001
15,10000003,88,121,73.8,worker,14,8,157,1.0688107948205676,11.9
16,10000003,88,121,73.8,worker,1,0,165,0.034860172870749405,14.600000000000001
17,10000003,88,121,73.8,worker,9,4,198,1.3426472156704103,16.400000000000002
18,10000003,88,121,73.8,resident,1,3,73,0.1117130131160307,13.3
19,10000003,88,121,73.8,worker,1,0,107,6.495182190578924e-6,11.100000000000001
20,10000003,88,121,73.8,worker,1,0,125,1.9444240616181933e-9,16.0
21,10000003,88,121,73.8,worker,11,7,112,0.8079775307553632,15.200000000000001
22,10000003,88,121,73.8,worker,1,0,181,1.2919081893671891e-11,14.100000000000001
23,10000003,88,121,73.8,resident,2,13,56,0.5819800034841094,15.100000000000001
24,10000003,88,121,73.8,worker,4,1,151,0.14213410993549994,14.8
25,10000003,88,121,73.8,worker,1,0,144,0.1028450239549729,10.0
26,10000003,88,121,73.8,worker,1,0,119,3.126497377949802e-6,12.8
27,10000003,88,121,73.8,worker,6,2,109,0.19711041185927483,16.0
28,10000003,88,121,73.8,worker,1,0,175,0.09541929577876987,11.200000000000001
29,10000003,88,121,73.8,worker,1,0,112,2.1452934543570547e-6,15.5
30,10000003,88,121,73.8,resident,1,1,42,0.029658362940717765,18.3
31,10000003,88,121,73.8,worker,1,0,170,0.0001388112345441986,13.200000000000001
32,10000003,88,121,73.8,worker,5,1,154,0.5639776199256856,12.700000000000001
33,10000003,88,121,73.8,worker,1,0,140,0.0007647193853428805,11.600000000000001
34,10000003,88,121,73.8,worker,1,0,139,0.018684499327765582,15.100000000000001
35,10000003,88,121,73.8,worker,1,0,193,0.0006428216533582627,13.700000000000001
36,10000003,88,121,73.8,worker,1,0,160,5.649619464975955e-6,19.200000000000003
37,10000003,88,121,73.8,worker,16,5,136,2.92533705377618,11.9
38,10000003,88,121,73.8,worker,1,0,162,8.469390957077158e-5,10.9
39,10000003,88,121,73.8,worker,1,0,121,0.0039025706186802973,11.9
40,10000003,88,121,73.8,worker,2,0,177,0.12886530494144752,13.200000000000001
41,10000003,88,121,73.8,resident,5,37,68,1.1555606959502356,15.3
42,10000003,88,121,73.8,worker,8,2,102,0.6916941305463387,13.3
43,10000003,88,121,73.8,worker,1,0,170,6.023440260530244e-5,12.100000000000001
44,10000003,88,121,73.8,worker,1,0,168,2.9471930034714883e-5,11.200000000000001
45,10000003,88,121,73.8,worker,1,0,142,0.11753271106661706,9.3
46,10000003,88,121,73.8,resident,0,1,4,0.0031408821671319504,9.200000000000001
47,10000003,88,121,73.8,worker,1,0,140,3.3538176193569444e-13,9.200000000000001
