secondary_cases_tot
2
0
2
0
0
0
0
0
24
0
0
0
0
2
25
1
20
1
0
0
29
0
14
5
2
0
7
2
0
1
0
13
0
0
0
0
26
0
0
1
29
9
0
0
0
0
0
0
0
0
0
0
0
1
4
4
0
0
21
1
0
0
9
0
7
7
0
0
0
0
0
10
0
11
1
0
7
1
14
3
12
18
0
0
24
0
8
0
0
13
0
17
0
29
6
0
0
0
1
0
13
0
0
0
11
1
0
1
0
18
1
2
0
0
6
0
0
0
0
0
7
0
2
0
0
0
0
0
0
0
0
6
0
1
1
0
0
4
14
0
0
2
26
0
0
0
0
0
0
25
0
13
0
0
9
0
0
0
46
0
23
0
1
0
3
0
12
9
0
1
0
24
1
0
0
0
0
0
0
0
0
0
0
7
0
0
5
0
7
0
34
4
2
1
0
0
21
16
4
0
1
1
0
0
30
0
1
0
0
0
0
2
0
3
0
19
3
0
30
1
0
0
1
0
0
1
11
1
7
0
5
0
0
0
0
4
1
0
7
0
0
1
0
0
17
1
0
0
0
0
2
10
0
7
0
5
0
0
0
3
0
0
0
0
0
0
2
0
0
0
10
15
1
0
2
0
0
7
2
2
0
10
0
2
0
0
0
0
1
1
0
2
1
0
0
17
0
20
11
3
26
0
0
0
2
0
0
1
4
1
12
0
5
0
1
15
0
0
5
0
0
0
1
1
0
0
35
0
6
20
0
0
0
0
0
6
9
0
0
10
12
1
0
0
3
0
4
0
3
1
0
1
1
0
0
0
0
0
11
1
4
4
0
6
19
0
0
0
5
1
0
0
0
0
17
6
0
0
0
0
17
0
3
0
3
7
18
0
0
9
0
0
0
0
16
1
0
0
14
0
0
0
3
0
0
0
1
0
2
1
0
0
10
0
2
0
16
13
27
2
0
5
0
0
0
0
0
0
0
0
0
0
0
4
0
0
0
0
15
0
5
8
0
0
0
0
0
0
0
0
0
0
0
3
0
13
0
0
0
5
6
0
0
0
0
0
0
3
4
18
0
0
0
0
14
25
0
0
3
0
11
0
16
1
0
0
5
6
0
4
0
0
3
4
0
0
7
0
0
0
0
6
8
0
0
11
0
2
1
21
2
0
0
37
6
0
0
2
1
0
0
0
0
0
1
0
3
0
0
0
0
1
2
4
21
0
0
8
0
4
0
0
0
0
22
0
0
3
0
0
0
2
0
12
0
0
1
0
16
0
0
3
0
1
5
9
0
0
0
18
5
0
0
0
0
3
0
0
1
0
0
0
0
2
0
0
12
30
0
0
0
10
0
2
0
0
0
14
9
0
3
6
28
0
1
13
7
0
11
0
24
0
2
5
0
0
0
4
13
1
12
9
0
6
0
0
12
0
26
0
0
0
0
0
0
0
8
0
0
0
0
4
0
2
2
0
0
0
21
13
0
0
0
0
1
9
9
0
0
2
0
17
15
0
0
19
8
0
2
14
0
9
4
0
3
0
13
0
3
0
0
0
3
0
0
0
0
1
0
13
1
0
1
7
4
0
2
0
0
4
0
0
9
0
0
10
0
2
0
5
0
3
2
10
0
0
11
1
0
9
1
0
0
15
0
0
0
0
0
0
0
1
0
1
13
1
1
31
2
0
0
1
0
22
30
0
0
0
0
0
1
0
5
0
0
0
1
7
0
0
3
3
0
0
0
0
0
0
22
0
6
0
0
11
0
0
0
11
0
0
0
1
5
10
0
4
0
3
0
0
0
2
0
0
0
1
8
2
2
18
0
30
18
0
1
1
0
0
0
14
0
0
2
0
22
0
0
16
0
0
0
4
5
0
0
0
1
9
21
0
0
1
6
0
0
35
0
0
0
13
6
49
1
7
0
0
0
1
0
0
0
0
0
0
0
0
10
0
10
0
0
0
0
0
0
11
0
1
0
0
1
0
0
0
2
1
19
14
0
0
0
0
1
0
0
1
0
0
0
3
2
7
0
0
0
0
1
2
33
0
0
0
0
27
0
0
0
2
0
0
0
0
0
1
18
0
0
0
0
2
11
0
0
0
1
0
4
0
0
0
25
4
0
4
0
11
0
0
1
0
3
1
0
0
11
0
0
0
12
17
0
0
9
0
0
2
4
33
8
0
19
0
0
0
15
1
0
1
1
0
0
0
13
0
0
0
2
0
0
0
5
1
7
5
0
0
0
33
0
0
0
24
12
3
8
2
0
0
0
0
